----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656499312.5739701	1.78800	3.970318	3541.890000000	-11.45	3471.351318365	89.684200000	5.26	89.306247614
1656499314.1727180	1.78500	3.958814	3543.720000000	-11.45	3473.144872912	89.588800000	5.22	89.217248478
1656499315.2774091	1.79200	3.951624	3541.585000000	-11.45	3471.052392608	89.426600000	5.21	89.057423227
1656499317.1075311	1.78500	3.940120	3543.415000000	-11.45	3472.845947154	89.293200000	5.20	88.926269555
1656499318.1786699	1.78600	3.932930	3542.195000000	-11.45	3471.650244123	89.340800000	5.27	88.962576805
1656499319.7823970	1.79100	3.921426	3541.585000000	-11.45	3471.052392608	89.140600000	5.21	88.772603911
1656499321.8778090	1.78400	3.908484	3540.670000000	-11.45	3470.155615334	89.054800000	5.20	88.688004147
1656499322.9748831	1.78600	3.899856	3539.755000000	-11.45	3469.258838061	89.007000000	5.19	88.642089263
1656499324.0799379	1.78700	3.892666	3539.450000000	-11.45	3468.959912303	88.902200000	5.23	88.531800053
1656499325.2870851	1.78900	3.885476	3537.615000000	-11.45	3467.235004329	88.854400000	5.29	88.475665748
1656499326.8784730	1.79000	3.873972	3536.700000000	-11.45	3466.338208033	88.759000000	5.27	88.383239848
1656499327.9766610	1.78600	3.866782	3537.920000000	-11.45	3467.533936428	88.701800000	5.32	88.319420468
1656499329.0759759	1.78900	3.859592	3536.700000000	-11.45	3466.338208033	88.654200000	5.33	88.271164077
1656499330.1746860	1.78500	3.852402	3536.700000000	-11.45	3466.338208033	88.501600000	5.24	88.131176920
1656499331.7794070	1.78900	3.842336	3535.175000000	-11.45	3464.843547540	88.511200000	5.27	88.136488906
1656499332.8794739	1.78900	3.835146	3534.870000000	-11.45	3464.544615441	88.453800000	5.32	88.072489558
1656499333.9769030	1.78300	3.826518	3536.090000000	-11.45	3465.740343836	88.301400000	5.35	87.917308109
1656499335.0786109	1.78700	3.819328	3533.955000000	-11.45	3463.647819145	88.272600000	5.28	87.898048848
1656499336.6813359	1.78600	3.809262	3534.565000000	-11.45	3464.245683342	88.072400000	5.32	87.693588685
1656499337.7766230	1.79200	3.802072	3532.430000000	-11.45	3462.153158652	88.062800000	5.30	87.685736848
1656499339.3821330	1.78800	3.790568	3533.040000000	-11.45	3462.751022849	87.910200000	5.34	87.528666981
1656499340.5892761	1.78500	3.783378	3533.345000000	-11.45	3463.049954948	87.939000000	5.39	87.550454963
1656499342.1860189	1.78200	3.771874	3532.430000000	-11.44	3462.226559883	87.805400000	5.29	87.431984606
1656499343.3815801	1.78900	3.764684	3530.600000000	-11.44	3460.432929265	87.691000000	5.38	87.304412514
1656499344.4838841	1.78300	3.757494	3531.820000000	-11.44	3461.628683011	87.681400000	5.39	87.293993129
1656499345.5806060	1.78900	3.750304	3531.515000000	-11.45	3461.256362355	87.633800000	5.35	87.251756525
1656499347.1883221	1.78800	3.738800	3528.460000000	-11.44	3458.335459580	87.404800000	5.38	87.019474232
1656499348.2844000	1.78600	3.731610	3529.070000000	-11.44	3458.933336453	87.319000000	5.35	86.938328910
1656499350.0181389	1.78600	3.720106	3528.460000000	-11.44	3458.335459580	87.252200000	5.37	86.869259092
1656499351.5935750	1.78500	3.710040	3527.545000000	-11.44	3457.438644271	87.128200000	5.38	86.744948948
1656499352.6919930	1.78600	3.702850	3526.630000000	-11.44	3456.541828962	87.061600000	5.44	86.669188307
1656499354.2987170	1.78500	3.691346	3526.630000000	-11.44	3456.541828962	87.042400000	5.41	86.654385242
1656499355.6192060	1.78600	3.682718	3524.800000000	-11.44	3454.821403145	86.937600000	5.39	86.552624149
1656499357.1966381	1.78300	3.672652	3525.715000000	-11.44	3455.645013653	86.832600000	5.44	86.441220476
1656499358.4353380	1.78500	3.664024	3524.800000000	-11.44	3454.748198344	86.737200000	5.42	86.349688590
1656499359.5034859	1.78700	3.656834	3523.275000000	-11.44	3453.326679291	86.613200000	5.41	86.227953507
1656499360.5939360	1.78300	3.649644	3523.275000000	-11.44	3453.326679291	86.594200000	5.42	86.207327464
1656499362.1966510	1.78300	3.638140	3523.275000000	-11.44	3453.326679291	86.498800000	5.47	86.104617925
1656499363.2973700	1.78400	3.630950	3522.360000000	-11.44	3452.429844979	86.489400000	5.48	86.093531507
1656499365.0929379	1.78600	3.619446	3520.525000000	-11.44	3450.631275620	86.346200000	5.47	85.952713336
1656499366.6963060	1.78600	3.609380	3520.525000000	-11.44	3450.631275620	86.203200000	5.44	85.814657362
1656499367.7993670	1.78600	3.602190	3520.830000000	-11.44	3450.930220391	86.088800000	5.52	85.689578793
1656499369.3974619	1.78600	3.590686	3519.000000000	-11.44	3449.136551766	85.945800000	5.47	85.554137991
1656499370.5260949	1.78100	3.583496	3519.915000000	-11.44	3450.033386079	85.879000000	5.52	85.480751703
1656499371.5965960	1.78400	3.576306	3518.085000000	-11.43	3448.312744980	85.869400000	5.51	85.472924328
1656499372.6973071	1.78100	3.569116	3517.170000000	-11.43	3447.415891674	85.812200000	5.47	85.422003270
1656499374.3000331	1.78600	3.557612	3516.255000000	-11.43	3446.519038369	85.650000000	5.46	85.261394708
1656499375.3994629	1.78600	3.550422	3515.645000000	-11.43	3445.921136165	85.564200000	5.48	85.173422062
1656499377.1986589	1.78300	3.538918	3515.340000000	-11.43	3445.622185063	85.507000000	5.53	85.109614978
1656499378.3057110	1.77800	3.531728	3513.510000000	-11.43	3443.828478452	85.364000000	5.54	84.964692869
1656499380.1986620	1.78500	3.518786	3514.120000000	-11.43	3444.426380656	85.364000000	5.55	84.963828777
1656499381.7930520	1.78600	3.508720	3511.980000000	-11.43	3442.328822105	85.192400000	5.58	84.788707481
1656499382.8951130	1.78200	3.500092	3512.895000000	-11.43	3443.225675411	85.087400000	5.59	84.682470376
1656499384.0021670	1.78200	3.492902	3512.590000000	-11.43	3442.926724309	85.001600000	5.57	84.599676669
1656499385.3286259	1.78600	3.484274	3511.370000000	-11.43	3441.730919901	84.982600000	5.53	84.587652074
1656499386.9064231	1.78300	3.474208	3508.930000000	-11.42	3439.412110858	84.925200000	5.58	84.522773635
1656499388.0064881	1.78500	3.467018	3508.930000000	-11.42	3439.412110858	84.839400000	5.61	84.433049256
1656499389.1035590	1.78800	3.459828	3507.100000000	-11.42	3437.618366280	84.677400000	5.56	84.278730377
1656499390.2006359	1.78100	3.452638	3508.930000000	-11.42	3439.412110858	84.667800000	5.63	84.259666756
1656499391.8073530	1.78300	3.441134	3507.710000000	-11.42	3438.216281140	84.534200000	5.60	84.131039972
1656499392.9064250	1.78300	3.433944	3507.405000000	-11.42	3437.917323710	84.419800000	5.58	84.019768522
1656499394.0084860	1.78300	3.426754	3506.185000000	-11.42	3436.721493991	84.400800000	5.56	84.003432638
1656499395.1065559	1.78500	3.419564	3505.880000000	-11.42	3436.422536561	84.353000000	5.60	83.949842005
1656499396.7072871	1.78200	3.408060	3505.575000000	-11.42	3436.196271616	84.238600000	5.61	83.835126875
1656499397.8113420	1.77800	3.400870	3503.435000000	-11.42	3434.098624291	84.200600000	5.62	83.795583113
1656499399.4071691	1.78300	3.390804	3503.130000000	-11.42	3433.799660537	84.133800000	5.62	83.729104431
1656499400.6338160	1.78100	3.382176	3501.605000000	-11.42	3432.304841766	84.019400000	5.57	83.622975074
1656499402.2066290	1.78200	3.372110	3501.300000000	-11.42	3432.005878012	83.933400000	5.62	83.529668383
1656499403.4266951	1.78300	3.363482	3500.080000000	-11.42	3430.810022995	83.895400000	5.63	83.490990039
1656499404.5084870	1.78300	3.356292	3500.080000000	-11.42	3430.810022995	83.819000000	5.65	83.412371791
1656499405.6065609	1.77900	3.349102	3499.165000000	-11.42	3429.913131732	83.733200000	5.64	83.327850237
1656499407.2086480	1.77800	3.339036	3499.470000000	-11.42	3430.212095486	83.666400000	5.65	83.259649663
1656499408.3133421	1.78500	3.331846	3498.860000000	-11.42	3429.614167977	83.561600000	5.60	83.162224434
1656499410.1135919	1.77800	3.318904	3497.335000000	-11.41	3428.191833231	83.428000000	5.60	83.030115655
1656499411.7136359	1.78000	3.308838	3496.725000000	-11.41	3427.593893080	83.370800000	5.63	82.968918824
1656499412.8256650	1.78200	3.301648	3493.975000000	-11.41	3424.898261251	83.266000000	5.68	82.857753932
1656499414.4144320	1.78100	3.290144	3493.365000000	-11.41	3424.300321100	83.180000000	5.68	82.771313625
1656499415.5380831	1.77900	3.282954	3494.280000000	-11.41	3425.197231326	83.113400000	5.68	82.705040850
1656499416.6155679	1.77700	3.275764	3494.585000000	-11.41	3425.496201402	83.046600000	5.68	82.638569057
1656499417.7146170	1.78400	3.268574	3491.840000000	-11.41	3422.805470722	83.008400000	5.66	82.603992023
1656499419.3199940	1.78100	3.258508	3491.535000000	-11.41	3422.506500647	82.827200000	5.71	82.416804788
1656499420.4140770	1.78500	3.249880	3490.620000000	-11.41	3421.681897750	82.798600000	5.77	82.379680622
1656499422.1454589	1.78300	3.238376	3488.485000000	-11.41	3419.589062996	82.607800000	5.74	82.194180194
1656499423.2205949	1.77800	3.231186	3488.180000000	-11.41	3419.290086602	82.579200000	5.66	82.176883039
1656499424.8217020	1.78300	3.221120	3489.095000000	-11.41	3420.187015783	82.550600000	5.71	82.141575296
1656499426.9257190	1.78100	3.206740	3486.040000000	-11.41	3417.192350595	82.321800000	5.72	81.912192954
1656499428.0217910	1.77900	3.199550	3486.040000000	-11.40	3417.264525578	82.302600000	5.69	81.897370772
1656499429.1188669	1.77400	3.192360	3486.650000000	-11.41	3417.790303382	82.331200000	5.73	81.919826385
1656499430.4104230	1.77800	3.183732	3484.515000000	-11.40	3415.769612037	82.159600000	5.69	81.755074854
1656499431.5198200	1.77600	3.176542	3484.820000000	-11.41	3415.996445021	82.121400000	5.68	81.717914820
1656499432.6178739	1.78400	3.169352	3482.075000000	-11.40	3413.377750371	82.035600000	5.68	81.632536380
1656499434.2242551	1.78200	3.157848	3479.940000000	-11.40	3411.284871413	81.806800000	5.70	81.402312001
1656499435.3266680	1.77900	3.150658	3481.770000000	-11.40	3413.078767663	81.845000000	5.73	81.436055717
1656499437.2282450	1.78300	3.137716	3479.025000000	-11.40	3410.387923288	81.597000000	5.74	81.188441300
1656499439.5241220	1.77700	3.123336	3478.105000000	-11.39	3409.558047115	81.587400000	5.69	81.184844933
1656499440.6311719	1.77900	3.116146	3478.105000000	-11.39	3409.558047115	81.492000000	5.75	81.082259436
1656499442.4247470	1.78000	3.103204	3475.665000000	-11.39	3407.166134958	81.387200000	5.74	80.979691776
1656499444.0360961	1.77200	3.093138	3475.970000000	-11.39	3407.465123978	81.253600000	5.74	80.846760715
1656499445.3805079	1.78000	3.084510	3472.920000000	-11.39	3404.547062460	81.206000000	5.82	80.787413353
1656499446.9437020	1.78000	3.073006	3472.310000000	-11.39	3403.949071804	81.120200000	5.75	80.711477607
1656499448.0394189	1.78100	3.065816	3470.785000000	-11.39	3402.454095165	80.967600000	5.72	80.564731022
1656499449.1394830	1.77900	3.058626	3470.480000000	-11.39	3402.155099837	80.900800000	5.76	80.492333235
1656499450.2385521	1.77700	3.051436	3469.255000000	-11.39	3400.954216962	80.862600000	5.77	80.452624633
1656499451.8422780	1.77700	3.041370	3468.950000000	-11.39	3400.655221635	80.815000000	5.78	80.403561968
1656499452.9387090	1.77400	3.034180	3468.950000000	-11.39	3400.655221635	80.691000000	5.78	80.280193265
1656499454.0417700	1.77800	3.025552	3466.205000000	-11.39	3397.964263684	80.652800000	5.72	80.251497366
1656499455.1408451	1.77800	3.018362	3465.290000000	-11.39	3397.067277700	80.519400000	5.72	80.117920586
1656499456.7432110	1.77800	3.008296	3464.680000000	-11.39	3396.469287044	80.385800000	5.74	79.982464043
1656499457.8446431	1.77500	3.001106	3464.375000000	-11.38	3396.241906420	80.404800000	5.84	79.987777848
1656499459.4450059	1.77500	2.989602	3463.460000000	-11.38	3395.344901522	80.300000000	5.77	79.893722284
1656499460.6869340	1.77500	2.982412	3462.240000000	-11.38	3394.148894991	80.204600000	5.78	79.797115583
1656499462.2495270	1.76900	2.970908	3460.100000000	-11.38	3392.050981896	80.099800000	5.74	79.698737827
1656499464.3539729	1.77800	2.957966	3459.185000000	-11.38	3391.153976998	79.956600000	5.83	79.543604052
1656499465.4430120	1.77400	2.950776	3457.660000000	-11.38	3389.730407555	79.861200000	5.77	79.456301756
1656499467.1448381	1.77900	2.939272	3455.830000000	-11.38	3387.936359949	79.804000000	5.77	79.399391761
1656499468.2465391	1.77400	2.932082	3457.050000000	-11.38	3389.132391686	79.642000000	5.78	79.236533840
1656499469.9673109	1.77500	2.919140	3454.305000000	-11.38	3386.441320277	79.613400000	5.74	79.213939562
1656499472.0507481	1.78000	2.906198	3451.860000000	-11.37	3384.115636810	79.422600000	5.81	79.014049067
1656499473.1484680	1.77700	2.899008	3450.335000000	-11.37	3382.620565647	79.346200000	5.74	78.948911126
1656499474.7492030	1.77100	2.888942	3451.860000000	-11.37	3384.115636810	79.289000000	5.77	78.887002824
1656499475.8512630	1.77600	2.880314	3448.505000000	-11.37	3380.826480251	79.260400000	5.81	78.853523792
1656499477.4483631	1.77600	2.870248	3446.675000000	-11.36	3379.103532505	79.127000000	5.75	78.728320302
1656499479.5597250	1.77200	2.855868	3447.285000000	-11.37	3379.630423320	78.955200000	5.83	78.546536821
1656499480.6484730	1.77500	2.848678	3444.540000000	-11.37	3376.939295226	78.984000000	5.76	78.585211125
1656499482.2482059	1.77500	2.838612	3443.625000000	-11.36	3376.113327228	78.898000000	5.74	78.502129083
1656499484.5470769	1.77300	2.822794	3442.095000000	-11.36	3374.613322613	78.612000000	5.77	78.213435230
1656499485.6514850	1.77300	2.815604	3441.180000000	-11.36	3373.716261030	78.640600000	5.77	78.241890227
1656499487.4536810	1.77600	2.804100	3438.435000000	-11.36	3371.096006894	78.507000000	5.77	78.108967583
1656499489.0504251	1.77900	2.792596	3436.300000000	-11.36	3369.002819158	78.402200000	5.74	78.009637763
1656499490.3679030	1.77400	2.783968	3435.995000000	-11.36	3368.703792338	78.259200000	5.80	77.859120302
1656499491.9544950	1.77100	2.773902	3435.690000000	-11.36	3368.404765519	78.240000000	5.78	77.841671575
1656499493.0533969	1.77200	2.766712	3432.635000000	-11.36	3365.409595245	78.201800000	5.74	77.810241172
1656499494.6574790	1.77000	2.755208	3432.330000000	-11.35	3365.181336198	77.972800000	5.80	77.573359435
1656499495.7561951	1.77500	2.748018	3430.500000000	-11.35	3363.387137550	77.886800000	5.76	77.493550869
1656499497.3602719	1.77400	2.737952	3427.755000000	-11.35	3360.695839578	77.791600000	5.77	77.398013530
1656499499.4702830	1.77200	2.723572	3427.755000000	-11.35	3360.695839578	77.677000000	5.76	77.284810146
1656499500.5544000	1.76900	2.716382	3427.145000000	-11.35	3360.097773362	77.648400000	5.78	77.253902514
1656499501.6534660	1.77400	2.709192	3424.090000000	-11.35	3357.173101165	77.562600000	5.77	77.170172155
1656499502.7558789	1.77700	2.700564	3423.785000000	-11.35	3356.874061772	77.448200000	5.77	77.055535725
1656499504.3502729	1.77000	2.690498	3422.870000000	-11.35	3355.976943592	77.400600000	5.78	77.007361478
1656499505.6661310	1.77400	2.681870	3423.480000000	-11.35	3356.575022379	77.352800000	5.78	76.958988408
1656499507.2598720	1.76900	2.671804	3419.820000000	-11.34	3353.056985963	77.248000000	5.71	76.865248811
1656499508.4633141	1.77500	2.663176	3417.375000000	-11.34	3350.659718174	77.057200000	5.65	76.683375077
1656499509.5583849	1.77600	2.655986	3416.765000000	-11.34	3350.061626824	76.933200000	5.75	76.546381014
1656499510.6574540	1.77400	2.648796	3416.155000000	-11.34	3349.463535474	76.971400000	5.74	76.585195804
1656499512.2545540	1.77500	2.638730	3414.020000000	-11.34	3347.370215748	76.904600000	5.74	76.519536292
1656499513.3522711	1.76900	2.630102	3414.020000000	-11.34	3347.370215748	76.790200000	5.75	76.403294219
1656499515.1608109	1.77000	2.618598	3411.580000000	-11.33	3345.048080253	76.761600000	5.75	76.375643816
1656499516.7605340	1.77000	2.607094	3409.750000000	-11.33	3343.253768530	76.494600000	5.71	76.114784932
1656499517.8655910	1.77400	2.599904	3407.915000000	-11.33	3341.454554316	76.380000000	5.65	76.009460354
1656499519.4619820	1.77000	2.589838	3407.305000000	-11.33	3340.926555674	76.322800000	5.77	75.936644921
1656499520.5710230	1.76900	2.582648	3405.475000000	-11.33	3339.132206299	76.160800000	5.72	75.781053090
1656499521.6643500	1.76800	2.575458	3404.560000000	-11.33	3338.235031612	76.141600000	5.74	75.760356657
1656499522.7648489	1.77100	2.568268	3403.645000000	-11.33	3337.337856924	76.084400000	5.75	75.701050377
1656499524.3645830	1.77300	2.556764	3399.980000000	-11.33	3333.744255580	76.008200000	5.79	75.620431347
1656499525.4610231	1.77100	2.549574	3400.290000000	-11.33	3334.048216404	75.970000000	5.72	75.591204441
1656499527.1790810	1.77000	2.538070	3397.235000000	-11.32	3331.122593064	75.741200000	5.78	75.355593240
1656499528.2655399	1.76800	2.530880	3396.625000000	-11.32	3330.524464062	75.664800000	5.75	75.284358511
1656499529.8722579	1.77300	2.520814	3394.185000000	-11.32	3328.131948052	75.626600000	5.72	75.249516675
1656499531.9792850	1.76800	2.506434	3392.355000000	-11.32	3326.407285760	75.521800000	5.68	75.151523081
1656499533.0723691	1.76800	2.499244	3390.520000000	-11.32	3324.607958340	75.416800000	5.62	75.054807723
1656499534.1697960	1.77000	2.492054	3388.690000000	-11.32	3322.813533719	75.340600000	5.68	74.971211489
1656499535.4699759	1.77100	2.483426	3387.165000000	-11.32	3321.318179869	75.283400000	5.69	74.912730859
1656499536.5770240	1.76800	2.476236	3386.555000000	-11.31	3320.789607418	75.159400000	5.62	74.797872574
1656499537.6800799	1.77100	2.467608	3383.200000000	-11.31	3317.499760027	75.121200000	5.66	74.755217611
1656499539.2821691	1.76500	2.457542	3383.810000000	-11.31	3318.097914098	75.054400000	5.68	74.686414703
1656499540.3808811	1.76700	2.450352	3381.365000000	-11.30	3315.769821023	74.978200000	5.69	74.608254955
1656499542.0793500	1.76400	2.438848	3380.145000000	-11.31	3314.504086769	74.921000000	5.63	74.559080466
1656499543.1777790	1.77300	2.431658	3377.095000000	-11.30	3311.582654853	74.749200000	5.65	74.386571798
1656499544.7811489	1.76800	2.421592	3375.875000000	-11.30	3310.386321662	74.673000000	5.65	74.310741464
1656499546.8835421	1.76800	2.407212	3373.430000000	-11.30	3307.988752274	74.472800000	5.57	74.120661265
1656499547.9826131	1.76900	2.400022	3371.295000000	-11.30	3305.964352291	74.434600000	5.59	74.081126034
1656499549.0886631	1.76800	2.391394	3370.380000000	-11.30	3305.067083620	74.367800000	5.59	74.014643253
1656499550.4154830	1.76700	2.382766	3369.160000000	-11.30	3303.870725393	74.272400000	5.59	73.919696287
1656499552.0002530	1.76700	2.372700	3365.805000000	-11.30	3300.580740268	74.234400000	5.68	73.870435093
1656499553.2016950	1.77000	2.364072	3363.970000000	-11.29	3298.850296428	74.110400000	5.66	73.748576573
1656499554.2931421	1.76600	2.356882	3363.360000000	-11.29	3298.252104803	74.034000000	5.60	73.680160789
1656499555.3958449	1.76700	2.349692	3361.530000000	-11.29	3296.457529928	73.929200000	5.54	73.584128964
1656499557.1156211	1.76800	2.338188	3358.785000000	-11.29	3293.834521757	73.795600000	5.62	73.441389303
1656499558.1917441	1.76700	2.330998	3358.785000000	-11.29	3293.834521757	73.786000000	5.62	73.431078824
1656499559.7944701	1.76600	2.320932	3355.730000000	-11.29	3290.838597795	73.614400000	5.62	73.261059043
1656499561.8998630	1.76900	2.306552	3352.680000000	-11.28	3287.916270081	73.538200000	5.50	73.200136602
1656499562.9949450	1.76800	2.299362	3351.460000000	-11.28	3286.719836825	73.385600000	5.56	73.040093295
1656499564.0976441	1.77000	2.292172	3348.715000000	-11.28	3284.027861998	73.347400000	5.59	72.998340855
1656499565.3014359	1.76300	2.283544	3347.490000000	-11.27	3282.895075924	73.328400000	5.57	72.982417934
1656499566.9005311	1.76800	2.273478	3344.745000000	-11.27	3280.203044885	73.194800000	5.57	72.848704187
1656499567.9995949	1.77100	2.266288	3343.830000000	-11.27	3279.305701206	73.109000000	5.52	72.769970263
1656499569.5989730	1.76500	2.254784	3341.695000000	-11.27	3277.280295274	72.994600000	5.51	72.656835673
1656499570.6980400	1.76500	2.247594	3338.030000000	-11.27	3273.685942024	72.908600000	5.51	72.571233616
1656499572.2991309	1.76500	2.237528	3337.420000000	-11.27	3273.087700419	72.880000000	5.53	72.541297667
1656499574.4959140	1.76700	2.223148	3333.150000000	-11.26	3268.968194430	72.775200000	5.51	72.438450892
1656499575.5979781	1.76200	2.215958	3333.150000000	-11.26	3268.968194430	72.756200000	5.47	72.425370219
1656499576.6980410	1.76300	2.207330	3330.400000000	-11.26	3266.271147332	72.660800000	5.47	72.330404012
1656499577.7991359	1.76300	2.200140	3328.265000000	-11.26	3264.177258040	72.527200000	5.44	72.201018934
1656499579.4008369	1.76500	2.190074	3325.215000000	-11.26	3261.253974781	72.403200000	5.41	72.080443388
1656499580.5989850	1.76500	2.181446	3323.080000000	-11.26	3259.160041836	72.355600000	5.45	72.028753493
1656499581.7000690	1.76600	2.174256	3321.550000000	-11.25	3257.727348123	72.241200000	5.47	71.912711976
1656499582.8021200	1.76100	2.167066	3320.025000000	-11.25	3256.231650571	72.098000000	5.44	71.773033559
1656499584.4064910	1.76600	2.157000	3316.975000000	-11.25	3253.240255466	72.060000000	5.41	71.739484625
1656499585.5025649	1.76600	2.149810	3315.145000000	-11.25	3251.445418402	71.955000000	5.42	71.633530278
1656499587.1082871	1.76300	2.138306	3313.005000000	-11.24	3249.414204151	71.850200000	5.45	71.525636499
1656499588.2037160	1.76500	2.131116	3310.870000000	-11.24	3247.320183971	71.735600000	5.41	71.415819393
1656499589.8040969	1.76300	2.121050	3307.210000000	-11.24	3243.797947409	71.688000000	5.35	71.375472954
1656499591.9074891	1.76200	2.106670	3304.460000000	-11.24	3241.100675583	71.554400000	5.35	71.243153918
1656499593.0059080	1.76100	2.099480	3302.935000000	-11.24	3239.604915752	71.506800000	5.40	71.189450290
1656499594.1116109	1.76300	2.092290	3300.190000000	-11.23	3236.979881573	71.421000000	5.32	71.113115284
1656499595.4061601	1.76300	2.083662	3297.445000000	-11.23	3234.287457872	71.316000000	5.35	71.005094705
1656499596.5035911	1.76600	2.076472	3294.695000000	-11.23	3231.657315902	71.268400000	5.30	70.963935831
1656499597.6046560	1.76200	2.067844	3293.780000000	-11.23	3230.759822676	71.182600000	5.33	70.875051199
1656499599.2130060	1.76600	2.057778	3290.120000000	-11.23	3227.169849773	70.972800000	5.30	70.668912006
1656499600.3120749	1.76500	2.050588	3288.595000000	-11.22	3225.741053928	70.944200000	5.30	70.640434464
1656499602.1156211	1.76200	2.039084	3285.540000000	-11.22	3222.744443242	70.858200000	5.30	70.554802695
1656499603.2153389	1.76000	2.031894	3284.015000000	-11.22	3221.248590117	70.715200000	5.30	70.412414986
1656499604.8170650	1.76200	2.020390	3280.355000000	-11.21	3217.725365587	70.677200000	5.23	70.383406776
1656499606.9208090	1.76500	2.006010	3275.165000000	-11.21	3212.701136819	70.515000000	5.21	70.223224667
1656499608.0185311	1.76300	1.998820	3273.335000000	-11.21	3210.906038532	70.372000000	5.17	70.085485408
1656499609.1179521	1.76300	1.991630	3271.200000000	-11.21	3208.811757197	70.343400000	5.17	70.057665512
1656499610.4611111	1.76300	1.983002	3268.145000000	-11.20	3205.881526013	70.295600000	5.17	70.009396465
1656499611.5325060	1.76200	1.975812	3266.620000000	-11.20	3204.385579742	70.228800000	5.17	69.943531016
1656499612.6216300	1.75400	1.968622	3265.095000000	-11.20	3202.889633470	70.124000000	5.10	69.846383671
1656499614.2203541	1.75900	1.957118	3261.125000000	-11.20	3199.061594425	70.019000000	5.09	69.742450783
1656499615.3204169	1.76100	1.949928	3258.685000000	-11.20	3196.668030765	69.914200000	5.10	69.637414255
1656499616.6578450	1.75600	1.941300	3256.855000000	-11.20	3194.872858020	69.799800000	5.10	69.523467157
1656499617.7176671	1.76000	1.934110	3253.805000000	-11.19	3191.947045567	69.723400000	5.05	69.453180265
1656499619.4111540	1.75800	1.922606	3250.445000000	-11.18	3188.716961245	69.580400000	5.11	69.304287645
1656499620.5122161	1.75700	1.915416	3247.700000000	-11.18	3186.024090558	69.542200000	5.06	69.271399942
1656499621.6132779	1.76400	1.908226	3244.955000000	-11.18	3183.331219872	69.427800000	5.10	69.152939881
1656499622.7173369	1.76500	1.901036	3243.120000000	-11.18	3181.596922844	69.313400000	5.06	69.042850581
1656499624.3240521	1.75700	1.890970	3239.765000000	-11.18	3178.305568322	69.208400000	5.02	68.943354028
1656499625.5617540	1.75800	1.882342	3237.020000000	-11.17	3175.678338347	69.227600000	4.98	68.966269998
1656499626.6318991	1.75300	1.875152	3235.190000000	-11.17	3173.883016922	69.141600000	4.97	68.881222797
1656499627.7283270	1.75600	1.867962	3232.135000000	-11.17	3170.951471834	69.094000000	4.92	68.839417585
1656499629.3306999	1.75900	1.856458	3228.170000000	-11.17	3167.061528318	68.941400000	4.98	68.681150385
1656499630.4367521	1.76000	1.849268	3224.810000000	-11.17	3163.765132299	68.836600000	4.90	68.584817330
1656499631.7342930	1.75600	1.840640	3222.675000000	-11.16	3161.735883302	68.760200000	4.91	68.507464676
1656499632.8347130	1.75800	1.833450	3219.930000000	-11.16	3159.042789831	68.750600000	4.91	68.498516302
1656499634.5391760	1.75500	1.821946	3216.265000000	-11.15	3155.512264499	68.617200000	4.91	68.365605432
1656499635.6428709	1.75800	1.814756	3213.520000000	-11.15	3152.819115406	68.598000000	4.86	68.351368626
1656499637.4254611	1.75700	1.803252	3209.555000000	-11.15	3148.994012078	68.340600000	4.84	68.097313356
1656499639.0338290	1.75900	1.791748	3204.975000000	-11.15	3144.500431948	68.293000000	4.82	68.051688180
1656499640.3902121	1.75500	1.783120	3201.315000000	-11.14	3140.974291962	68.178400000	4.78	67.941672508
1656499641.9540441	1.75800	1.773054	3197.345000000	-11.14	3137.143806235	68.083200000	4.76	67.848580566
1656499643.0371540	1.75600	1.765864	3194.600000000	-11.14	3134.450490453	67.997200000	4.72	67.766407387
1656499644.1382179	1.75500	1.758674	3191.855000000	-11.14	3131.757174672	67.921000000	4.70	67.692802176
1656499645.2362919	1.75600	1.751484	3188.190000000	-11.13	3128.225646421	67.892400000	4.63	67.671232544
1656499646.8390169	1.75800	1.739980	3184.225000000	-11.12	3124.399572112	67.682600000	4.63	67.462115992
1656499647.9444251	1.75600	1.732790	3181.780000000	-11.12	3122.000508932	67.606200000	4.69	67.380218057
1656499649.0434999	1.75800	1.719848	3176.595000000	-11.12	3116.977087555	67.501400000	4.63	67.281506272
1656499651.8889279	1.75500	1.706906	3171.710000000	-11.11	3112.247798290	67.434600000	4.61	67.216629177
1656499652.9517169	1.75500	1.699716	3168.355000000	-11.11	3108.955696754	67.272400000	4.57	67.058897177
1656499654.0468011	1.74900	1.692526	3165.300000000	-11.11	3105.957970914	67.177200000	4.55	66.965676071
1656499655.4450691	1.75100	1.682460	3161.640000000	-11.11	3102.430379813	67.139000000	4.52	66.930374681
1656499656.5464880	1.75500	1.675270	3157.980000000	-11.10	3098.902607034	67.015000000	4.45	66.812796554
1656499657.6455629	1.75600	1.668080	3154.620000000	-11.10	3095.605463683	66.976800000	4.46	66.774167010
1656499659.2452900	1.75100	1.658014	3150.045000000	-11.09	3091.179540391	66.957800000	4.43	66.757940420
1656499660.3460009	1.75600	1.649386	3146.990000000	-11.09	3088.245024933	66.843400000	4.37	66.649249649
1656499662.1515441	1.75300	1.637882	3142.110000000	-11.09	3083.456120068	66.566800000	4.43	66.368107500
