----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656502533.5248320	1.63700	2.244718	3359.090000000	-11.29	3294.133623822	73.485600000	5.89	73.098176890
1656502535.1279199	1.63900	2.254784	3361.530000000	-11.29	3296.457529928	73.657400000	5.90	73.267487530
1656502536.4194751	1.64000	2.263412	3363.665000000	-11.29	3298.551200615	73.695400000	5.98	73.294909195
1656502538.0248351	1.64100	2.274916	3366.720000000	-11.29	3301.547061951	73.824200000	5.94	73.427823991
1656502540.1275821	1.64300	2.287858	3369.465000000	-11.30	3304.169814950	73.848000000	5.94	73.451496204
1656502541.2292891	1.64200	2.295048	3372.210000000	-11.30	3306.861620961	74.048400000	5.96	73.647603870
1656502542.4280910	1.63600	2.303676	3374.960000000	-11.30	3309.489071768	74.167600000	5.96	73.766965280
1656502543.5285139	1.63600	2.310866	3376.180000000	-11.30	3310.754688307	74.234400000	5.95	73.835016657
1656502545.2329760	1.63600	2.322370	3378.620000000	-11.30	3313.078071342	74.191400000	5.98	73.787404447
1656502546.3336730	1.64200	2.329560	3378.925000000	-11.30	3313.377154640	74.291600000	6.02	73.881363519
1656502547.4347391	1.64000	2.336750	3381.975000000	-11.31	3316.298548982	74.425000000	6.04	74.011569483
1656502548.5331719	1.64100	2.343940	3382.585000000	-11.31	3316.896703053	74.525200000	6.01	74.116126983
1656502550.1328969	1.63900	2.355444	3385.640000000	-11.31	3319.892376311	74.568000000	6.02	74.156237244
1656502551.2774911	1.64100	2.362634	3387.470000000	-11.31	3321.686838525	74.668200000	6.07	74.249293165
1656502552.3469920	1.63900	2.369824	3389.605000000	-11.31	3323.780377774	74.801800000	6.07	74.382971813
1656502553.4340990	1.63700	2.377014	3391.130000000	-11.32	3325.206099880	74.868600000	5.99	74.459281094
1656502555.0344710	1.64300	2.388518	3393.270000000	-11.32	3327.304498070	74.987800000	6.07	74.567100131
1656502556.1325409	1.64000	2.394270	3394.490000000	-11.32	3328.500781150	75.045000000	6.10	74.619812606
1656502557.7362649	1.64400	2.405774	3396.930000000	-11.32	3330.823528563	75.221400000	6.12	74.792697475
1656502558.8343389	1.64100	2.412964	3399.675000000	-11.32	3333.515109074	75.273800000	6.11	74.845638805
1656502560.4340689	1.64000	2.423030	3401.815000000	-11.33	3335.543507549	75.331000000	6.11	74.903353233
1656502561.5391309	1.64400	2.431658	3403.035000000	-11.33	3336.739740466	75.436000000	6.10	75.008597292
1656502563.2385919	1.64300	2.443162	3404.560000000	-11.33	3338.235031612	75.469400000	6.06	75.047668550
1656502564.8356841	1.63900	2.453228	3408.835000000	-11.33	3342.356612669	75.598000000	6.12	75.167151152
1656502565.9314101	1.64100	2.460418	3408.835000000	-11.33	3342.356612669	75.679200000	6.14	75.245349949
1656502567.5351329	1.64100	2.470484	3410.360000000	-11.33	3343.851872438	75.788800000	6.16	75.351772098
1656502568.6375489	1.64500	2.479112	3411.885000000	-11.33	3345.347132206	75.831800000	6.13	75.398771655
1656502570.2419131	1.64300	2.489178	3414.630000000	-11.34	3347.968307098	75.908000000	6.08	75.481296333
1656502571.3379891	1.64300	2.496368	3416.460000000	-11.34	3349.762581149	76.103600000	6.17	75.663045935
1656502572.9417191	1.64400	2.507872	3417.375000000	-11.34	3350.659718174	76.165400000	6.20	75.720192920
1656502574.0417790	1.64700	2.515062	3419.210000000	-11.34	3352.458894613	76.251400000	6.17	75.809131980
1656502575.6458580	1.64200	2.525128	3421.040000000	-11.34	3354.253168664	76.303800000	6.17	75.862087003
1656502577.2462349	1.64000	2.535194	3424.700000000	-11.35	3357.771179952	76.442000000	6.26	75.985618889
1656502578.4749610	1.64200	2.543822	3426.230000000	-11.35	3359.271279203	76.504000000	6.22	76.054215090
1656502580.0441339	1.64500	2.553888	3427.145000000	-11.35	3360.168397382	76.527800000	6.19	76.082203378
1656502581.2685080	1.64600	2.562516	3427.450000000	-11.35	3360.467436775	76.680400000	6.18	76.234779699
1656502582.3436410	1.64600	2.569706	3429.280000000	-11.35	3362.191005118	76.785400000	6.16	76.341762615
1656502583.4440529	1.64600	2.576896	3430.195000000	-11.35	3363.088104442	76.747200000	6.24	76.292497701
1656502585.0457900	1.64200	2.588400	3434.160000000	-11.35	3366.975534845	76.947600000	6.20	76.496950361
1656502586.1458631	1.64700	2.595590	3434.160000000	-11.35	3366.975534845	76.952200000	6.23	76.497158620
1656502587.3453009	1.64700	2.604218	3435.995000000	-11.36	3368.703792338	77.047600000	6.23	76.592870213
1656502588.4453709	1.64500	2.609970	3438.435000000	-11.36	3371.096006894	77.171600000	6.22	76.717890113
1656502590.1372089	1.64900	2.621474	3438.130000000	-11.36	3370.796980075	77.281200000	6.22	76.825969057
1656502591.2372701	1.64300	2.628664	3441.485000000	-11.36	3374.086275089	77.329000000	6.23	76.872609409
1656502592.3399811	1.64200	2.635854	3443.010000000	-11.36	3375.510384196	77.424400000	6.29	76.957719888
1656502593.4420471	1.64800	2.644482	3443.315000000	-11.36	3375.809404724	77.500600000	6.24	77.041434050
1656502595.0471170	1.64500	2.654548	3446.065000000	-11.36	3378.505491450	77.581800000	6.24	77.122152967
1656502596.2984281	1.64200	2.663176	3447.590000000	-11.37	3379.929437553	77.629400000	6.26	77.165929764
1656502597.3675749	1.64400	2.670366	3448.810000000	-11.37	3381.125494483	77.739000000	6.33	77.265053494
1656502598.4566710	1.64800	2.677556	3448.810000000	-11.37	3381.125494483	77.767600000	6.34	77.292580813
1656502600.0564051	1.64400	2.687622	3452.475000000	-11.37	3384.718567148	77.925000000	6.32	77.451717241
1656502601.1574681	1.64600	2.694812	3452.780000000	-11.37	3385.017581381	77.977400000	6.32	77.503798986
1656502602.3831990	1.65000	2.703440	3452.475000000	-11.37	3384.718567148	78.044200000	6.32	77.570193272
1656502603.4653130	1.64300	2.710630	3455.220000000	-11.38	3387.338344080	78.092000000	6.35	77.612288018
1656502605.1970501	1.64700	2.722134	3455.830000000	-11.38	3387.936359949	78.311600000	6.30	77.838672759
1656502606.2608590	1.64500	2.729324	3458.270000000	-11.38	3390.256972099	78.359200000	6.29	77.887784498
1656502607.3622870	1.65100	2.736514	3457.050000000	-11.38	3389.132391686	78.407000000	6.29	77.935296930
1656502608.4619880	1.65100	2.743704	3459.490000000	-11.38	3391.524455161	78.435600000	6.32	77.959216078
1656502610.0630791	1.64700	2.755208	3461.020000000	-11.38	3392.952888460	78.545200000	6.33	78.066338385
1656502611.2030351	1.64700	2.762398	3462.545000000	-11.38	3394.447896624	78.664400000	6.38	78.176602717
1656502612.2758181	1.64800	2.769588	3463.155000000	-11.38	3395.045899889	78.712200000	6.28	78.239563185
1656502613.3599279	1.65100	2.776778	3464.680000000	-11.38	3396.540908053	78.774000000	6.30	78.298280305
1656502614.9630129	1.64400	2.786844	3468.035000000	-11.39	3399.758235651	78.922000000	6.37	78.435358360
1656502616.0637701	1.64800	2.794034	3468.340000000	-11.39	3400.057230979	78.974400000	6.37	78.486517834
1656502617.6608181	1.64900	2.805538	3469.255000000	-11.39	3400.954216962	79.150800000	6.37	78.662747554
1656502618.7675030	1.65000	2.812728	3469.870000000	-11.39	3401.557109181	79.217600000	6.38	78.727294302
1656502619.8685710	1.64800	2.819918	3471.700000000	-11.39	3403.351081148	79.227000000	6.32	78.745809456
1656502620.9679899	1.64700	2.827108	3474.445000000	-11.39	3405.970178879	79.327200000	6.34	78.842654482
1656502622.5693650	1.65300	2.838612	3472.615000000	-11.39	3404.248067132	79.355800000	6.38	78.864638933
1656502623.6664400	1.65200	2.845802	3474.140000000	-11.39	3405.743043771	79.370200000	6.38	78.878949806
1656502624.7704971	1.65100	2.852992	3475.055000000	-11.39	3406.568156918	79.532200000	6.35	79.043641002
1656502625.8659201	1.64800	2.860182	3476.580000000	-11.39	3408.063102017	79.518000000	6.31	79.036873053
1656502627.4673040	1.64500	2.870248	3479.940000000	-11.39	3411.356882693	79.727800000	6.32	79.243567814
1656502628.5683661	1.64800	2.878876	3480.245000000	-11.39	3411.655871713	79.837400000	6.40	79.340467970
1656502630.1681011	1.65100	2.888942	3480.855000000	-11.40	3412.181819538	79.904200000	6.34	79.415206189
1656502631.2641799	1.64800	2.896132	3482.990000000	-11.40	3414.274698496	80.009200000	6.32	79.522336246
1656502632.3941660	1.65100	2.903322	3482.990000000	-11.40	3414.274698496	80.047200000	6.32	79.561027916
1656502633.4706490	1.65300	2.910512	3483.295000000	-11.40	3414.573681204	80.128400000	6.32	79.641734742
1656502635.1667719	1.64700	2.922016	3486.960000000	-11.41	3418.094181028	80.171200000	6.37	79.676855657
1656502636.2788050	1.64800	2.929206	3487.265000000	-11.41	3418.393157422	80.261800000	6.36	79.767828509
1656502637.3748789	1.65600	2.936396	3486.040000000	-11.40	3417.264525578	80.366800000	6.38	79.869381497
1656502638.4729540	1.65000	2.945024	3489.095000000	-11.41	3420.187015783	80.466800000	6.35	79.972499840
1656502640.0766771	1.65400	2.955090	3489.705000000	-11.41	3420.784968570	80.548000000	6.36	80.052267090
1656502641.3157151	1.64900	2.963718	3492.145000000	-11.41	3423.104440798	80.590800000	6.35	80.096671683
1656502642.3845220	1.64700	2.970908	3493.670000000	-11.41	3424.599291175	80.691000000	6.41	80.186870509
1656502643.4739611	1.64900	2.978098	3493.670000000	-11.41	3424.599291175	80.762600000	6.35	80.266482768
1656502645.0737090	1.65400	2.988164	3493.670000000	-11.41	3424.599291175	80.877000000	6.41	80.371708445
1656502646.1754119	1.65100	2.995354	3495.195000000	-11.41	3426.094141553	80.872200000	6.32	80.380084807
1656502647.4723160	1.64900	3.003982	3497.640000000	-11.41	3428.490803306	81.024800000	6.37	80.525192266
1656502648.5730190	1.65300	3.011172	3498.250000000	-11.41	3429.088743457	81.005600000	6.37	80.505169638
1656502650.2728491	1.65100	3.022676	3499.470000000	-11.42	3430.212095486	81.158200000	6.32	80.665280182
1656502651.3735499	1.64900	3.029866	3500.995000000	-11.42	3431.706914257	81.268000000	6.36	80.767835848
1656502653.1587880	1.65600	3.042808	3500.080000000	-11.42	3430.810022995	81.392000000	6.38	80.887288893
1656502655.2246251	1.65200	3.055750	3503.435000000	-11.42	3434.098624291	81.363400000	6.38	80.858866241
1656502656.3831890	1.65100	3.064378	3504.045000000	-11.42	3434.696551800	81.454000000	6.37	80.950799546
1656502657.9809320	1.65200	3.074444	3505.270000000	-11.42	3435.824621702	81.711400000	6.40	81.202803630
1656502659.1810851	1.65400	3.083072	3505.880000000	-11.42	3436.495235371	81.701800000	6.37	81.198017810
1656502660.2911229	1.65200	3.090262	3507.100000000	-11.42	3437.618366280	81.768600000	6.35	81.267250209
1656502661.3872061	1.65200	3.097452	3508.930000000	-11.42	3439.412110858	81.868800000	6.34	81.367783326
1656502663.0288260	1.65100	3.107518	3509.540000000	-11.42	3440.010025718	81.992800000	6.38	81.485317609
1656502665.2788210	1.65500	3.123336	3510.150000000	-11.42	3440.607940577	82.078600000	6.34	81.576299402
1656502666.3888669	1.65200	3.130526	3511.675000000	-11.42	3442.102727726	82.112000000	6.35	81.607593528
1656502668.2070241	1.65300	3.142030	3512.285000000	-11.42	3442.700642585	82.264600000	6.34	81.761161129
1656502669.7907901	1.65300	3.153534	3513.815000000	-11.42	3444.200330675	82.417200000	6.37	81.909006576
1656502670.8905029	1.65100	3.160724	3515.035000000	-11.43	3445.323233961	82.488600000	6.36	81.980923662
1656502672.4932270	1.65600	3.170790	3515.035000000	-11.43	3445.323233961	82.641200000	6.36	82.132584485
1656502673.5903020	1.65400	3.179418	3517.780000000	-11.43	3448.013793878	82.684200000	6.36	82.175319841
1656502675.1953809	1.65400	3.189484	3518.085000000	-11.43	3448.312744980	82.751000000	6.29	82.253163062
1656502676.2980800	1.65100	3.196674	3519.610000000	-11.43	3449.807500489	82.841600000	6.32	82.337500816
1656502677.4074759	1.65500	3.203864	3519.305000000	-11.44	3449.435496537	82.784200000	6.37	82.272781936
1656502678.4942231	1.65700	3.211054	3519.610000000	-11.43	3449.807500489	82.898800000	6.36	82.388599085
1656502680.1986780	1.65400	3.222558	3521.440000000	-11.44	3451.528109932	83.032200000	6.34	82.524063608
1656502681.2997410	1.65300	3.229748	3522.360000000	-11.44	3452.429844979	83.118000000	6.26	82.621761216
1656502682.4031570	1.65700	3.236938	3522.360000000	-11.44	3452.429844979	83.218200000	6.31	82.713727190
1656502683.5141909	1.65300	3.244128	3524.190000000	-11.44	3454.223513603	83.270600000	6.25	82.775351225
1656502685.0996070	1.65300	3.255632	3525.105000000	-11.44	3455.120347915	83.404200000	6.30	82.900518321
1656502686.3043940	1.65800	3.262822	3525.410000000	-11.44	3455.419292686	83.385200000	6.29	82.883547662
1656502687.4014690	1.66100	3.271450	3524.800000000	-11.44	3454.821403145	83.356400000	6.34	82.847243368
1656502688.4998801	1.65400	3.278640	3527.240000000	-11.44	3457.139705835	83.437600000	6.32	82.929874099
1656502690.1012690	1.65300	3.288706	3529.375000000	-11.44	3459.232274890	83.647400000	6.29	83.144170245
1656502691.2003350	1.65200	3.295896	3529.985000000	-11.44	3459.830151762	83.771400000	6.35	83.257770393
1656502692.4413829	1.65300	3.304524	3530.600000000	-11.44	3460.432929265	83.833400000	6.37	83.316474133
1656502693.5041959	1.65700	3.311714	3530.295000000	-11.44	3460.133990829	83.900000000	6.34	83.387522956
1656502695.2006691	1.65600	3.323218	3531.820000000	-11.44	3461.628683011	84.009800000	6.32	83.499560797
1656502696.3127041	1.65700	3.330408	3532.430000000	-11.44	3462.226559883	84.114600000	6.35	83.597891740
1656502697.4088941	1.65300	3.337598	3534.870000000	-11.45	3464.544615441	84.124200000	6.31	83.614234974
1656502698.5098431	1.65700	3.344788	3532.125000000	-11.44	3461.927621447	84.248200000	6.31	83.738452783
1656502700.1095819	1.66000	3.354854	3533.345000000	-11.45	3463.049954948	84.295800000	6.26	83.792529405
1656502701.2169869	1.65800	3.363482	3534.870000000	-11.45	3464.544615441	84.334000000	6.35	83.816920910
1656502702.3140681	1.65700	3.370672	3536.700000000	-11.45	3466.338208033	84.419800000	6.38	83.897296049
1656502703.4121301	1.65900	3.377862	3536.090000000	-11.45	3465.740343836	84.496200000	6.31	83.984952248
1656502705.0238500	1.65800	3.387928	3537.615000000	-11.45	3467.235004329	84.605800000	6.23	84.106462222
1656502706.1129241	1.65500	3.395118	3540.670000000	-11.45	3470.155615334	84.734600000	6.26	84.229677352
1656502707.7123041	1.65800	3.406622	3539.145000000	-11.45	3468.734565349	84.810800000	6.21	84.313138655
1656502708.8173580	1.65900	3.413812	3539.755000000	-11.45	3469.258838061	84.882400000	6.26	84.376596631
1656502709.9157710	1.66100	3.421002	3540.365000000	-11.45	3469.930293744	84.911000000	6.26	84.404056481
1656502711.0164950	1.65700	3.428192	3541.585000000	-11.45	3471.052392608	85.025400000	6.21	84.526479403
1656502712.6142321	1.65300	3.438258	3543.720000000	-11.45	3473.144872912	85.087400000	6.32	84.569634905
1656502713.7156551	1.65500	3.446886	3544.635000000	-11.45	3474.041650185	85.130400000	6.27	84.621173439
1656502714.8203461	1.65900	3.454076	3543.415000000	-11.45	3472.845947154	85.221000000	6.23	84.718031353
1656502715.9164231	1.65800	3.461266	3543.110000000	-11.45	3472.547021396	85.306800000	6.17	84.812969780
1656502717.5165150	1.65800	3.471332	3545.855000000	-11.45	3475.237353216	85.464200000	6.22	84.960766456
1656502718.6185720	1.65800	3.478522	3547.380000000	-11.46	3476.658193869	85.473600000	6.23	84.968169032
1656502720.2219450	1.65700	3.490026	3547.690000000	-11.45	3477.035808185	85.664400000	6.26	85.153936793
1656502721.3243561	1.66100	3.497216	3546.770000000	-11.45	3476.134130489	85.664400000	6.24	85.156866180
1656502722.4194429	1.65700	3.504406	3549.215000000	-11.46	3478.456610669	85.783600000	6.20	85.282171976
1656502723.5211451	1.65500	3.511596	3549.825000000	-11.46	3479.054449496	85.798000000	6.23	85.290650758
1656502725.1697490	1.66400	3.523100	3548.300000000	-11.46	3477.559852428	86.026800000	6.23	85.519075575
1656502726.2252920	1.66600	3.530290	3547.690000000	-11.46	3476.962013601	86.041000000	6.19	85.539039717
1656502727.3293469	1.66100	3.537480	3550.130000000	-11.46	3479.353368909	86.022000000	6.09	85.536532741
1656502728.5277920	1.65700	3.544670	3551.960000000	-11.46	3481.146885390	86.174600000	6.18	85.673805127
1656502730.1288769	1.66000	3.556174	3551.655000000	-11.47	3480.774050746	86.360600000	6.16	85.861640683
1656502731.3263280	1.66400	3.563364	3551.045000000	-11.46	3480.250127150	86.289000000	6.21	85.782664724
1656502732.4234040	1.65900	3.570554	3553.180000000	-11.46	3482.342563044	86.427400000	6.14	85.931933189
1656502733.5294509	1.65900	3.579182	3553.790000000	-11.47	3482.866442208	86.560800000	6.11	86.069402750
1656502735.1371670	1.65900	3.589248	3555.010000000	-11.47	3484.062094472	86.599000000	6.11	86.107385892
1656502736.2316029	1.65900	3.596438	3555.620000000	-11.47	3484.659920604	86.613200000	6.20	86.106922742
1656502737.4333971	1.66100	3.605066	3555.620000000	-11.47	3484.659920604	86.694400000	6.19	86.188627804
1656502738.5324719	1.66100	3.612256	3555.620000000	-11.47	3484.659920604	86.870800000	6.13	86.374734778
1656502740.2319331	1.65600	3.623760	3559.590000000	-11.47	3488.476572051	86.975600000	6.16	86.474064628
1656502741.3406219	1.66100	3.630950	3557.760000000	-11.47	3486.757212281	87.052000000	6.16	86.550024076
1656502742.4376950	1.66000	3.638140	3558.980000000	-11.47	3487.952864545	87.166400000	6.11	86.671564818
1656502743.5387571	1.66100	3.645330	3560.200000000	-11.47	3489.148516809	87.166400000	6.11	86.670593092
1656502745.1434791	1.66400	3.655396	3558.980000000	-11.47	3487.952864545	87.280800000	6.14	86.779463099
1656502746.3313129	1.66000	3.664024	3561.420000000	-11.47	3490.270012342	87.385800000	6.16	86.881899254
1656502747.4327350	1.66100	3.671214	3560.810000000	-11.47	3489.672198912	87.400000000	6.16	86.896017372
1656502748.5364311	1.65900	3.678404	3562.335000000	-11.47	3491.166732488	87.567000000	6.14	87.065000145
1656502750.1411500	1.66000	3.689908	3562.945000000	-11.47	3491.764545918	87.624200000	6.13	87.123832578
1656502751.2422140	1.66400	3.697098	3562.030000000	-11.47	3490.867825773	87.753000000	6.10	87.255812055
1656502752.4809110	1.66800	3.704288	3561.420000000	-11.47	3490.270012342	87.748200000	6.03	87.262691672
1656502753.5440750	1.66100	3.711478	3564.775000000	-11.47	3493.557986210	87.815000000	6.05	87.326219675
1656502755.2744610	1.66100	3.722982	3565.390000000	-11.48	3494.086422038	87.910200000	6.08	87.415052822
1656502756.3459549	1.66000	3.730172	3565.085000000	-11.47	3493.861793035	88.101000000	6.10	87.602820591
1656502757.4457240	1.66400	3.737362	3564.470000000	-11.47	3493.259079495	88.091400000	6.05	87.601081226
1656502758.5447421	1.66300	3.744552	3564.775000000	-11.47	3493.557986210	88.067600000	6.04	87.579355154
1656502760.1434770	1.66100	3.756056	3566.915000000	-11.48	3495.580923844	88.177400000	5.99	87.695319703
1656502761.3462701	1.66300	3.763246	3567.525000000	-11.48	3496.178724566	88.282200000	6.02	87.794707752
1656502762.9450071	1.66600	3.774750	3567.830000000	-11.48	3496.477624927	88.296600000	6.03	87.808057391
