----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656492105.7824290	1.97700	8.863832	3583.700000000	-11.50	3511.731221932	132.580400000	0.20	132.579608349
1656492107.3791840	1.97900	8.872460	3583.700000000	-11.50	3511.731221932	132.551800000	0.15	132.551345752
1656492108.4782529	1.97600	8.876774	3586.750000000	-11.50	3514.719971054	132.809200000	0.19	132.808500193
1656492110.0799880	1.97500	8.885402	3584.920000000	-11.50	3512.926721581	132.752000000	0.22	132.751056650
1656492112.1794040	1.97600	8.895468	3584.005000000	-11.50	3512.030096845	132.847400000	0.14	132.846980432
1656492113.2811060	1.97400	8.901220	3585.225000000	-11.50	3513.225596493	132.790200000	0.20	132.789407096
1656492114.3785429	1.97700	8.906972	3583.700000000	-11.50	3511.731221932	133.133600000	0.16	133.133067840
1656492115.4786010	1.96900	8.912724	3584.005000000	-11.50	3512.030096845	133.038200000	0.14	133.037814114
1656492117.0833280	1.97300	8.919914	3586.750000000	-11.50	3514.719971054	133.038200000	0.17	133.037628101
1656492118.3778770	1.97200	8.927104	3584.920000000	-11.50	3512.926721581	133.257600000	0.11	133.257336229
1656492119.9786310	1.98000	8.934294	3584.615000000	-11.50	3512.627846669	133.543600000	0.10	133.543388384
1656492121.1740730	1.97400	8.941484	3585.530000000	-11.50	3513.524471405	133.419600000	0.10	133.419412722
1656492122.2804911	1.97500	8.947236	3585.225000000	-11.50	3513.225596493	133.343400000	0.14	133.343013229
1656492123.3805499	1.97700	8.951550	3584.310000000	-11.50	3512.328971757	133.476800000	0.07	133.476711444
1656492124.9829240	1.98000	8.960178	3583.090000000	-11.50	3511.133472108	133.476800000	0.11	133.476535796
1656492126.0863390	1.97100	8.965930	3584.615000000	-11.50	3512.627846669	133.743800000	0.02	133.743793400
1656492127.7868121	1.96600	8.974558	3585.225000000	-11.50	3513.225596493	133.486400000	0.07	133.486294603
1656492129.3831990	1.97300	8.981748	3585.835000000	-11.50	3513.823346318	133.724800000	0.10	133.724588097
1656492130.4822690	1.97800	8.987500	3584.005000000	-11.50	3512.030096845	133.753400000	0.10	133.753188052
1656492132.0893421	1.97500	8.996128	3585.835000000	-11.50	3513.823346318	133.648600000	0.08	133.648456369
1656492133.2801600	1.97400	9.001880	3585.225000000	-11.50	3513.225596493	133.658000000	0.04	133.657964090
1656492134.3808830	1.97300	9.006194	3585.835000000	-11.50	3513.823346318	133.810600000	0.04	133.810564049
1656492135.4892831	1.97700	9.013384	3585.835000000	-11.50	3513.823346318	133.810600000	0.10	133.810387961
1656492137.0960181	1.97900	9.020574	3584.005000000	-11.50	3512.030096845	133.991800000	-0.04	133.991773551
1656492138.1960771	1.97700	9.026326	3584.615000000	-11.50	3512.627846669	133.963200000	0.03	133.963181637
1656492139.8951919	1.96600	9.034954	3587.055000000	-11.51	3514.943924166	134.268400000	0.01	134.268399264
1656492140.9976110	1.97500	9.040706	3584.310000000	-11.50	3512.328971757	134.163400000	0.04	134.163373517
1656492142.6990809	1.98200	9.047896	3584.920000000	-11.50	3512.926721581	134.144400000	0.06	134.144326447
1656492144.2978301	1.97700	9.056524	3584.310000000	-11.50	3512.328971757	134.020400000	0.01	134.020397061
1656492145.3978820	1.97700	9.062276	3585.530000000	-11.50	3513.524471405	134.230200000	0.00	134.230200000
1656492146.9986150	1.97600	9.069466	3584.310000000	-11.50	3512.328971757	134.382800000	-0.05	134.382740316
1656492148.2120290	1.96600	9.076656	3587.665000000	-11.50	3515.616595791	134.402000000	0.01	134.401997052
1656492149.3004880	1.98100	9.080970	3583.700000000	-11.50	3511.731221932	134.583200000	0.04	134.583163841
1656492150.3985579	1.97800	9.086722	3584.920000000	-11.50	3512.926721581	134.707000000	-0.01	134.706999261
1656492151.9992931	1.97600	9.095350	3583.700000000	-11.50	3511.731221932	134.764400000	-0.05	134.764352709
1656492153.1043329	1.97300	9.101102	3584.920000000	-11.50	3512.926721581	134.802400000	-0.07	134.802310564
1656492154.8014741	1.97300	9.109730	3585.225000000	-11.50	3513.225596493	134.859600000	-0.05	134.859540105
1656492155.9025371	1.97500	9.114044	3585.225000000	-11.50	3513.225596493	134.850200000	-0.07	134.850093527
1656492157.5012791	1.97500	9.122672	3584.615000000	-11.50	3512.627846669	134.907400000	-0.07	134.907293481
1656492158.6003489	1.97500	9.128424	3586.140000000	-11.50	3514.122221230	134.974200000	-0.04	134.974173357
1656492160.3031690	1.97900	9.137052	3582.480000000	-11.50	3510.610510030	134.917000000	-0.12	134.916704094
1656492161.9065399	1.97600	9.144242	3584.615000000	-11.50	3512.627846669	135.164800000	-0.08	135.164674750
1656492163.1961040	1.97200	9.151432	3586.750000000	-11.50	3514.719971054	135.069400000	0.02	135.069393335
1656492164.3081410	1.97800	9.157184	3584.920000000	-11.50	3512.926721581	135.050400000	-0.02	135.050388152
1656492165.4072120	1.97700	9.162936	3585.530000000	-11.50	3513.524471405	135.107600000	-0.07	135.107510362
1656492167.0092900	1.97500	9.170126	3585.530000000	-11.50	3513.524471405	135.269800000	-0.12	135.269503320
1656492168.1140001	1.97800	9.175878	3584.310000000	-11.50	3512.328971757	135.393800000	0.00	135.393800000
1656492169.8108320	1.97200	9.184506	3586.140000000	-11.50	3514.122221230	135.393800000	-0.07	135.393710172
1656492170.9079070	1.97700	9.190258	3583.090000000	-11.50	3511.133472108	135.498600000	-0.08	135.498474441
1656492172.5106399	1.97700	9.197448	3584.920000000	-11.50	3512.926721581	135.374600000	-0.08	135.374474556
1656492173.6126909	1.97700	9.203200	3585.530000000	-11.50	3513.524471405	135.565400000	-0.05	135.565339791
1656492175.2090940	1.97200	9.211828	3585.530000000	-11.50	3513.524471405	135.660800000	-0.08	135.660674290
1656492176.8088319	1.97200	9.219018	3586.445000000	-11.50	3514.421096142	135.746600000	-0.09	135.746432529
1656492177.9790671	1.97700	9.224770	3585.530000000	-11.50	3513.524471405	135.842000000	-0.17	135.841373592
1656492179.5459011	1.98000	9.233398	3584.005000000	-11.50	3512.030096845	135.822800000	-0.14	135.822371035
1656492180.6140490	1.98000	9.237712	3585.835000000	-11.50	3513.823346318	135.908800000	-0.16	135.908256747
1656492182.2104399	1.97900	9.246340	3584.615000000	-11.50	3512.627846669	135.985000000	-0.15	135.984533987
1656492183.3096080	1.97700	9.252092	3583.700000000	-11.50	3511.731221932	135.985000000	-0.17	135.984415433
1656492184.9105980	1.96900	9.259282	3586.445000000	-11.50	3514.421096142	135.966000000	-0.13	135.965639170
1656492186.0133071	1.97100	9.265034	3585.530000000	-11.50	3513.524471405	136.128000000	-0.10	136.127808920
1656492187.7121429	1.97700	9.273662	3586.750000000	-11.50	3514.719971054	136.376000000	-0.03	136.375981306
1656492189.3125141	1.98600	9.282290	3582.170000000	-11.50	3510.231947783	136.099400000	-0.14	136.099005235
1656492190.4085951	1.97600	9.288042	3584.615000000	-11.50	3512.627846669	136.137600000	-0.16	136.137055833
1656492192.0106871	1.98000	9.295232	3583.700000000	-11.50	3511.731221932	136.442800000	-0.21	136.441883540
1656492193.2124791	1.97700	9.300984	3585.835000000	-11.50	3513.823346318	136.557200000	-0.16	136.556693839
1656492194.3155379	1.97500	9.306736	3584.920000000	-11.50	3512.926721581	136.442800000	-0.04	136.442773067
1656492195.4162509	1.97500	9.312488	3586.445000000	-11.50	3514.421096142	136.366400000	-0.11	136.366157741
1656492197.0153351	1.97400	9.319678	3585.530000000	-11.50	3513.524471405	136.795600000	-0.16	136.795092956
1656492198.1190541	1.98800	9.325430	3584.005000000	-11.50	3512.030096845	136.805200000	-0.20	136.804332864
1656492199.7370989	1.97800	9.334058	3584.615000000	-11.50	3512.627846669	136.633600000	-0.16	136.633093556
1656492200.8158660	1.97900	9.339810	3584.615000000	-11.50	3512.627846669	136.757400000	-0.23	136.756259470
1656492202.1403379	1.97000	9.345562	3586.140000000	-11.50	3514.122221230	136.919600000	-0.16	136.919092496
1656492203.2164681	1.97600	9.351314	3584.615000000	-11.50	3512.627846669	136.843400000	-0.27	136.841880589
1656492204.3195291	1.98200	9.357066	3584.615000000	-11.50	3512.627846669	136.996000000	-0.23	136.994915320
1656492205.4166090	1.97600	9.362818	3584.310000000	-11.50	3512.328971757	137.053200000	-0.29	137.051395705
1656492207.0153461	1.98100	9.370008	3584.615000000	-11.50	3512.627846669	137.072200000	-0.19	137.071430380
1656492208.2553930	1.97900	9.377198	3585.530000000	-11.50	3513.524471405	137.034000000	-0.20	137.033181756
1656492209.3205600	1.97700	9.381512	3585.530000000	-11.50	3513.524471405	137.043600000	-0.23	137.042514943
1656492210.4166441	1.97700	9.387264	3584.310000000	-11.50	3512.328971757	137.110400000	-0.23	137.109314414
1656492212.0153780	1.97700	9.395892	3586.140000000	-11.50	3514.122221230	137.091200000	-0.21	137.090279185
1656492213.1214499	1.97800	9.401644	3584.310000000	-11.50	3512.328971757	137.196200000	-0.19	137.195429684
1656492214.8195510	1.97600	9.408834	3586.445000000	-11.50	3514.421096142	137.272400000	-0.19	137.271629256
1656492215.9156311	1.97000	9.414586	3584.615000000	-11.50	3512.627846669	137.320200000	-0.23	137.319054776
1656492217.5193591	1.97700	9.423214	3584.920000000	-11.50	3512.926721581	137.730200000	-0.22	137.729221274
1656492218.6214211	1.97800	9.428966	3586.445000000	-11.50	3514.421096142	137.549000000	-0.22	137.547967506
1656492220.2191660	1.97500	9.436156	3584.615000000	-11.50	3512.627846669	137.644400000	-0.31	137.642436978
1656492221.8218930	1.98100	9.444784	3584.005000000	-11.50	3512.030096845	137.768400000	-0.29	137.766586289
1656492223.1453660	1.97500	9.450536	3585.530000000	-11.50	3513.524471405	137.720800000	-0.28	137.719131902
1656492224.7225151	1.97000	9.459164	3586.140000000	-11.50	3514.122221230	137.863800000	-0.25	137.862529296
1656492225.8216100	1.97700	9.464916	3584.615000000	-11.50	3512.627846669	138.054400000	-0.20	138.053524946
1656492226.9226460	1.97800	9.470668	3584.310000000	-11.50	3512.328971757	138.016400000	-0.22	138.015419241
1656492228.0217180	1.98400	9.474982	3584.310000000	-11.50	3512.328971757	137.911400000	-0.20	137.910525852
1656492229.8235731	1.97500	9.485048	3585.530000000	-11.50	3513.524471405	138.102200000	-0.28	138.100597704
1656492230.9256361	1.97900	9.490800	3585.225000000	-11.50	3513.225596493	138.111800000	-0.32	138.109591770
1656492232.5257330	1.97700	9.497990	3584.310000000	-11.50	3512.328971757	138.302400000	-0.41	138.298789617
1656492233.6294320	1.97200	9.503742	3585.225000000	-11.50	3513.225596493	138.130800000	-0.28	138.129126936
1656492235.2315140	1.97300	9.510932	3586.140000000	-11.50	3514.122221230	138.283400000	-0.23	138.282305127
1656492236.8310649	1.98200	9.519560	3584.005000000	-11.50	3512.030096845	138.350200000	-0.26	138.348731373
1656492238.0490170	1.98300	9.525312	3584.005000000	-11.50	3512.030096845	138.483600000	-0.38	138.480489832
1656492239.6337869	1.97200	9.533940	3586.140000000	-11.50	3514.122221230	138.531400000	-0.27	138.529861846
1656492240.7315090	1.97300	9.539692	3585.835000000	-11.50	3513.823346318	138.664800000	-0.18	138.664115717
1656492242.3306041	1.98500	9.546882	3583.090000000	-11.50	3511.133472108	138.741200000	-0.33	138.738898787
1656492243.4326570	1.97800	9.552634	3584.310000000	-11.50	3512.328971757	138.703000000	-0.44	138.698835390
1656492245.0304050	1.97300	9.561262	3585.835000000	-11.50	3513.823346318	138.722000000	-0.40	138.718686716
1656492246.1344650	1.98000	9.565576	3585.530000000	-11.50	3513.524471405	138.655400000	-0.31	138.653422560
1656492247.9313240	1.98200	9.575642	3584.615000000	-11.50	3512.627846669	138.951000000	-0.35	138.948437030
1656492249.5300620	1.97600	9.582832	3585.530000000	-11.50	3513.524471405	138.750600000	-0.35	138.748040726
1656492250.6251431	1.98400	9.588584	3584.310000000	-11.50	3512.328971757	139.017800000	-0.32	139.015577284
1656492252.2328629	1.97800	9.597212	3584.615000000	-11.50	3512.627846669	139.198800000	-0.36	139.196052335
1656492253.3478899	1.97300	9.602964	3585.835000000	-11.50	3513.823346318	139.113000000	-0.36	139.110254028
1656492254.4353509	1.97500	9.607278	3585.225000000	-11.50	3513.225596493	139.237000000	-0.43	139.233151455
1656492255.5350599	1.97700	9.613030	3584.920000000	-11.50	3512.926721581	139.084400000	-0.35	139.081745344
1656492257.1411419	1.97400	9.621658	3586.140000000	-11.50	3514.122221230	139.294200000	-0.37	139.291358037
1656492258.2368641	1.97900	9.625972	3585.225000000	-11.50	3513.225596493	139.303800000	-0.32	139.301654439
1656492259.8349600	1.97600	9.634600	3584.615000000	-11.50	3512.627846669	139.303800000	-0.34	139.301404672
1656492260.9356711	1.97500	9.640352	3584.310000000	-11.50	3512.328971757	139.332400000	-0.42	139.328656537
1656492262.5407491	1.98300	9.647542	3584.005000000	-11.50	3512.030096845	139.456400000	-0.41	139.452864249
1656492263.6408200	1.97700	9.653294	3585.835000000	-11.50	3513.823346318	139.561200000	-0.39	139.557966916
1656492265.3369460	1.98000	9.661922	3586.140000000	-11.50	3514.122221230	139.752000000	-0.28	139.750307300
1656492266.9366851	1.96900	9.670550	3586.750000000	-11.50	3514.719971054	139.599400000	-0.40	139.595963957
1656492268.2302339	1.98600	9.676302	3582.785000000	-11.50	3510.834597196	139.809200000	-0.42	139.805443727
1656492269.3372860	1.97200	9.682054	3586.140000000	-11.50	3514.122221230	139.876000000	-0.48	139.871091510
1656492270.4387131	1.98400	9.687806	3585.530000000	-11.50	3513.524471405	139.818800000	-0.42	139.815043469
1656492272.0404451	1.98300	9.696434	3584.310000000	-11.50	3512.328971757	139.895000000	-0.41	139.891453129
1656492273.1411510	1.98000	9.700748	3584.310000000	-11.50	3512.328971757	140.228800000	-0.52	140.223113325
1656492274.8399761	1.97800	9.709376	3584.615000000	-11.50	3512.627846669	140.124000000	-0.49	140.118833876
1656492275.9420290	1.98500	9.715128	3584.615000000	-11.50	3512.627846669	140.343400000	-0.44	140.339186136
1656492277.5387940	1.97700	9.723756	3584.920000000	-11.50	3512.926721581	140.181200000	-0.45	140.176876482
1656492278.6458390	1.97400	9.728070	3586.750000000	-11.50	3514.719971054	140.190800000	-0.44	140.186703713
1656492280.2395980	1.97900	9.736698	3584.615000000	-11.50	3512.627846669	140.391000000	-0.44	140.386897863
1656492281.8399720	1.98100	9.745326	3584.615000000	-11.50	3512.627846669	140.448200000	-0.45	140.443868247
1656492283.0537400	1.98200	9.751078	3584.310000000	-11.50	3512.328971757	140.486400000	-0.48	140.481470090
1656492284.6464939	1.97800	9.759706	3584.920000000	-11.50	3512.926721581	140.438600000	-0.51	140.433036492
1656492285.7415769	1.98300	9.764020	3585.835000000	-11.50	3513.823346318	140.515000000	-0.50	140.509692337
1656492287.3413169	1.98000	9.772648	3584.310000000	-11.50	3512.328971757	140.629400000	-0.45	140.625062658
1656492288.4437330	1.98000	9.778400	3584.310000000	-11.50	3512.328971757	140.658000000	-0.50	140.652558139
1656492290.0464599	1.98200	9.785590	3584.005000000	-11.50	3512.030096845	140.696200000	-0.53	140.690225908
1656492291.1555121	1.97100	9.791342	3583.700000000	-11.50	3511.731221932	140.753400000	-0.48	140.748460721
1656492292.8685870	1.97900	9.799970	3584.310000000	-11.50	3512.328971757	140.791600000	-0.55	140.785066043
1656492294.4447460	1.98100	9.807160	3584.310000000	-11.50	3512.328971757	140.715200000	-0.50	140.709755926
1656492295.5474501	1.98400	9.812912	3584.310000000	-11.50	3512.328971757	140.858200000	-0.42	140.854415544
1656492297.1485460	1.98000	9.821540	3584.615000000	-11.50	3512.627846669	141.049000000	-0.52	141.043146269
1656492298.3449941	1.97800	9.827292	3584.920000000	-11.50	3512.926721581	140.858200000	-0.53	140.852219030
1656492299.4444110	1.97600	9.833044	3584.920000000	-11.50	3512.926721581	141.030000000	-0.53	141.023874866
1656492300.5424819	1.97900	9.838796	3585.530000000	-11.50	3513.524471405	141.278000000	-0.47	141.273287096
1656492302.1588321	1.97700	9.845986	3585.530000000	-11.50	3513.524471405	141.316000000	-0.50	141.310662080
1656492303.2529180	1.98000	9.851738	3583.700000000	-11.50	3511.731221932	141.258800000	-0.45	141.254443246
1656492304.8527160	1.98900	9.860366	3583.395000000	-11.50	3511.432347020	141.421000000	-0.53	141.414995133
1656492305.9527271	1.97200	9.866118	3584.920000000	-11.50	3512.926721581	141.316000000	-0.59	141.308405747
1656492307.5524609	1.97800	9.873308	3585.225000000	-11.50	3513.225596493	141.630800000	-0.55	141.624227097
1656492308.6565180	1.97500	9.879060	3585.530000000	-11.50	3513.524471405	141.564000000	-0.52	141.558124896
1656492310.3529971	1.98300	9.887688	3584.310000000	-11.50	3512.328971757	141.583000000	-0.62	141.574603453
1656492311.9560800	1.98100	9.894878	3584.920000000	-11.50	3512.926721581	141.611600000	-0.58	141.604444090
1656492313.1928000	1.97200	9.902068	3585.530000000	-11.50	3513.524471405	141.812000000	-0.51	141.806382084
1656492314.7596200	1.98300	9.909258	3583.700000000	-11.50	3511.731221932	141.850200000	-0.59	141.842577039
1656492316.1026771	1.97900	9.916448	3584.615000000	-11.50	3512.627846669	141.688000000	-0.63	141.679434859
1656492317.1638510	1.97400	9.922200	3586.750000000	-11.50	3514.719971054	141.707000000	-0.52	141.701118961
1656492318.2589350	1.98400	9.926514	3582.785000000	-11.50	3510.834597196	141.754800000	-0.52	141.748916977
1656492319.8686440	1.97700	9.935142	3584.615000000	-11.50	3512.627846669	142.098000000	-0.56	142.091115579
1656492320.9617310	1.97600	9.940894	3586.750000000	-11.50	3514.719971054	142.088600000	-0.56	142.081861722
1656492322.5664549	1.98000	9.948084	3584.615000000	-11.50	3512.627846669	142.212600000	-0.55	142.206142791
1656492323.6695170	1.98100	9.953836	3585.530000000	-11.50	3513.524471405	142.298400000	-0.56	142.291651772
1656492325.2606370	1.97800	9.962464	3582.480000000	-11.50	3510.610510030	142.069400000	-0.59	142.061918716
1656492326.8583419	1.97500	9.969654	3585.835000000	-11.50	3513.823346318	142.269800000	-0.64	142.261035095
1656492328.0073030	1.98700	9.975406	3584.615000000	-11.50	3512.627846669	142.393800000	-0.62	142.385355368
1656492329.5638120	1.98000	9.984034	3584.920000000	-11.50	3512.926721581	142.422400000	-0.73	142.410776972
1656492330.6648779	1.98100	9.989786	3585.530000000	-11.50	3513.524471405	142.508200000	-0.65	142.498916422
