------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655839657.5798140	9.18500	1459.360000000	-9.52	1439.253164268	1453.560000000	-2.76	1451.873866779	 -28.000	 -0.539
1655839659.0249441	9.17500	1459.360000000	-9.52	1439.253164268	1453.410000000	-2.77	1451.716703979	 -28.000	 1.021
1655839660.7164471	9.17000	1459.210000000	-9.52	1439.105230945	1453.410000000	-2.77	1451.716703979	 -28.000	 -1.119
1655839662.1572521	9.15700	1459.055000000	-9.52	1438.952366511	1453.410000000	-2.76	1451.724040779	 -28.000	 0.085
1655839663.8966160	9.14900	1459.055000000	-9.52	1438.952366511	1453.410000000	-2.77	1451.716703979	 -28.000	 -0.142
1655839665.3377731	9.14200	1459.055000000	-9.52	1438.952366511	1453.410000000	-2.77	1451.716703979	 -28.000	 -0.701
1655839666.5924311	9.13600	1459.055000000	-9.52	1438.952366511	1453.255000000	-2.77	1451.554532626	 -28.000	 -0.299
1655839667.9511609	9.12800	1459.055000000	-9.52	1438.952366511	1453.255000000	-2.77	1451.561884562	 -28.000	 -1.138
1655839669.6935251	9.12300	1459.055000000	-9.52	1438.952366511	1453.255000000	-2.77	1451.561884562	 -28.000	 -0.457
1655839671.0844560	9.11200	1458.900000000	-9.52	1438.799502077	1453.105000000	-2.77	1451.412059319	 -28.000	 0.639
1655839672.7932589	9.10500	1458.900000000	-9.52	1438.799502077	1453.105000000	-2.77	1451.412059319	 -28.000	 1.638
1655839674.0844629	9.09700	1458.900000000	-9.52	1438.799502077	1453.105000000	-2.77	1451.412059319	 -28.000	 1.106
1655839675.7922609	9.09100	1458.750000000	-9.52	1438.651568754	1453.105000000	-2.77	1451.412059319	 -28.000	 0.512
1655839677.2550099	9.08300	1458.750000000	-9.52	1438.651568754	1453.105000000	-2.77	1451.412059319	 -28.000	 -1.115
1655839678.4957030	9.07800	1458.750000000	-9.53	1438.626290353	1453.105000000	-2.77	1451.412059319	 -28.000	 0.906
1655839680.0259681	9.06900	1458.750000000	-9.52	1438.651568754	1452.950000000	-2.77	1451.257239902	 -28.000	 1.245
1655839681.7144670	9.06400	1458.750000000	-9.52	1438.651568754	1452.950000000	-2.77	1451.257239902	 -28.000	 -0.654
