------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655863703.2218421	9.45000	955.510000000	-8.98	943.808615340	951.240000000	-2.26	950.498785962	 112.000	 -1.023
1655863704.6211219	9.44200	955.510000000	-8.98	943.808615340	951.240000000	-2.26	950.498785962	 112.000	 0.838
1655863706.3225980	9.43500	955.510000000	-8.98	943.808615340	951.240000000	-2.26	950.502712410	 112.000	 -0.772
1655863707.6221249	9.42800	955.360000000	-8.98	943.660452273	951.240000000	-2.26	950.502712410	 112.000	 0.100
1655863709.3156061	9.42200	955.360000000	-8.98	943.660452273	951.085000000	-2.26	950.343906739	 112.000	 -0.344
1655863710.6211309	9.41400	955.360000000	-8.97	943.676056202	951.085000000	-2.26	950.347832547	 112.000	 -0.690
1655863712.3196070	9.40700	955.360000000	-8.98	943.660452273	951.085000000	-2.26	950.343906739	 112.000	 1.081
1655863713.5370040	9.39900	955.205000000	-8.98	943.507350436	951.085000000	-2.26	950.343906739	 112.000	 1.314
1655863715.2274981	9.39100	955.205000000	-8.97	943.522951835	950.935000000	-2.26	950.197948809	 112.000	 0.744
1655863716.5174100	9.38300	955.205000000	-8.98	943.507350436	950.935000000	-2.26	950.194023621	 112.000	 -0.932
1655863718.2278740	9.37800	955.205000000	-8.98	943.507350436	950.935000000	-2.26	950.194023621	 112.000	 0.199
1655863719.5263970	9.37100	955.050000000	-8.98	943.354248600	950.780000000	-2.26	950.039144398	 112.000	 -1.090
1655863721.2295051	9.36300	955.050000000	-8.98	943.354248600	950.780000000	-2.26	950.039144398	 112.000	 1.376
1655863722.5340290	9.35500	954.900000000	-8.98	943.206085533	950.780000000	-2.26	950.043068947	 112.000	 1.618
1655863724.2225270	9.34600	954.900000000	-8.98	943.206085533	950.780000000	-2.26	950.039144398	 112.000	 -0.889
1655863725.6257889	9.33800	954.900000000	-8.98	943.206085533	950.780000000	-2.26	950.039144398	 112.000	 0.840
1655863727.3266160	9.33100	954.745000000	-8.98	943.052983697	950.625000000	-2.26	949.884265175	 112.000	 -1.169
