------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655820455.0755630	8.76300	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.41	1977.848685093	 -140.000	 0.666
1655820456.2697420	8.75600	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.41	1977.848685093	 -140.000	 -0.061
1655820458.0779071	8.74900	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.41	1977.848685093	 -140.000	 0.833
1655820459.2743571	8.73700	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.41	1977.848685093	 -140.000	 -0.528
1655820461.1802721	8.73300	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.42	1977.836318275	 -140.000	 -1.106
1655820462.3760810	8.72400	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.41	1977.848685093	 -140.000	 0.504
1655820464.1766369	8.71800	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.41	1977.848685093	 -140.000	 0.963
1655820465.3800671	8.70900	1989.145000000	-10.17	1957.891940463	1981.210000000	-3.42	1977.681594320	 -140.000	 0.195
1655820467.1792631	8.70400	1989.145000000	-10.17	1957.891940463	1981.210000000	-3.41	1977.693960171	 -140.000	 0.662
1655820468.3774121	8.69400	1989.145000000	-10.17	1957.891940463	1981.365000000	-3.41	1977.848685093	 -140.000	 -0.134
1655820470.0868599	8.68700	1988.995000000	-10.17	1957.744297234	1981.210000000	-3.41	1977.693960171	 -140.000	 0.824
1655820471.2766919	8.67900	1988.995000000	-10.17	1957.744297234	1981.210000000	-3.41	1977.693960171	 -140.000	 -0.180
1655820473.0855050	8.67600	1988.995000000	-10.17	1957.744297234	1981.210000000	-3.41	1977.693960171	 -140.000	 0.189
1655820474.2826631	8.66300	1988.995000000	-10.17	1957.744297234	1981.210000000	-3.42	1977.681594320	 -140.000	 0.972
