------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655849244.1515570	9.45800	1210.485000000	-9.25	1194.737504048	1205.295000000	-2.51	1204.134943977	 28.000	 -1.044
1655849245.8440421	9.45300	1210.330000000	-9.25	1194.584520481	1205.295000000	-2.51	1204.134943977	 28.000	 -0.896
1655849247.0451951	9.44400	1210.330000000	-9.25	1194.584520481	1205.145000000	-2.51	1203.985088347	 28.000	 -0.001
1655849248.7582669	9.44000	1210.330000000	-9.25	1194.584520481	1205.145000000	-2.51	1203.985088347	 28.000	 -0.850
1655849249.9490919	9.42800	1210.180000000	-9.25	1194.436471868	1204.990000000	-2.51	1203.830237529	 28.000	 1.304
1655849252.4178691	9.42000	1210.180000000	-9.25	1194.436471868	1205.145000000	-2.51	1203.985088347	 28.000	 1.105
1655849253.6904581	9.41600	1210.180000000	-9.25	1194.436471868	1205.145000000	-2.51	1203.985088347	 28.000	 0.320
1655849254.8842831	9.41100	1210.180000000	-9.25	1194.456840550	1204.990000000	-2.52	1203.824695958	 28.000	 0.470
1655849256.0721121	9.40100	1210.180000000	-9.25	1194.456840550	1204.990000000	-2.51	1203.830237529	 28.000	 1.193
1655849257.7622499	9.39400	1210.025000000	-9.25	1194.303854374	1204.990000000	-2.51	1203.830237529	 28.000	 1.171
1655849258.9653950	9.38500	1210.025000000	-9.25	1194.303854374	1204.840000000	-2.51	1203.680381899	 28.000	 -0.135
1655849261.5225720	9.37700	1210.025000000	-9.25	1194.283488301	1204.840000000	-2.51	1203.680381899	 28.000	 0.646
1655849262.7649050	9.37000	1209.875000000	-9.25	1194.135439687	1204.840000000	-2.51	1203.680381899	 28.000	 1.346
1655849263.9537301	9.36300	1209.875000000	-9.25	1194.135439687	1204.685000000	-2.51	1203.525531082	 28.000	 -1.132
1655849265.1588740	9.35500	1209.875000000	-9.25	1194.135439687	1204.685000000	-2.51	1203.525531082	 28.000	 -1.140
1655849266.8633349	9.35000	1209.875000000	-9.25	1194.155803236	1204.685000000	-2.51	1203.525531082	 28.000	 0.024
1655849268.0601420	9.34100	1209.720000000	-9.25	1193.982456120	1204.685000000	-2.51	1203.525531082	 28.000	 1.113
1655849269.7612441	9.33400	1209.570000000	-9.25	1193.834407507	1204.535000000	-2.52	1203.370135973	 28.000	 1.136
1655849270.9603989	9.32200	1209.570000000	-9.25	1193.854765923	1204.535000000	-2.52	1203.370135973	 28.000	 -0.259
1655849273.4254680	9.31500	1209.570000000	-9.25	1193.854765923	1204.535000000	-2.51	1203.381201734	 28.000	 -0.210
1655849274.7024181	9.30800	1209.570000000	-9.25	1193.854765923	1204.535000000	-2.52	1203.370135973	 28.000	 -0.940
1655849275.8918869	9.30100	1209.415000000	-9.25	1193.681423940	1204.535000000	-2.52	1203.370135973	 28.000	 1.094
1655849277.0797191	9.29300	1209.415000000	-9.25	1193.681423940	1204.230000000	-2.52	1203.065430927	 28.000	 -0.881
1655849278.7692101	9.28700	1209.415000000	-9.25	1193.681423940	1204.230000000	-2.51	1203.070969004	 28.000	 1.172
1655849279.9673600	9.27400	1209.265000000	-9.25	1193.553728609	1204.230000000	-2.51	1203.076493887	 28.000	 0.083
1655849282.5281849	9.26700	1209.265000000	-9.25	1193.533375327	1204.230000000	-2.51	1203.070969004	 28.000	 0.334
1655849283.7891760	9.26100	1209.265000000	-9.25	1193.553728609	1204.075000000	-2.51	1202.916118186	 28.000	 -0.416
1655849284.9800060	9.25400	1209.265000000	-9.25	1193.553728609	1204.230000000	-2.51	1203.070969004	 28.000	 1.166
1655849286.1738191	9.24400	1209.265000000	-9.25	1193.553728609	1204.075000000	-2.52	1202.910580823	 28.000	 -0.776
1655849287.8661540	9.23800	1209.110000000	-9.25	1193.400742433	1204.075000000	-2.51	1202.916118186	 28.000	 1.577
1655849289.0690911	9.22900	1209.110000000	-9.25	1193.400742433	1203.925000000	-2.51	1202.766262556	 28.000	 -0.138
1655849290.7751830	9.22200	1209.110000000	-9.25	1193.400742433	1203.925000000	-2.51	1202.771786040	 28.000	 1.233
1655849291.9719970	9.21000	1208.960000000	-9.25	1193.252691295	1203.925000000	-2.51	1202.766262556	 28.000	 1.234
1655849294.4304330	9.20200	1208.805000000	-9.25	1193.099705119	1203.925000000	-2.51	1202.766262556	 28.000	 -0.018
1655849295.7153580	9.19500	1208.805000000	-9.25	1193.099705119	1203.770000000	-2.52	1202.605875777	 28.000	 0.861
1655849296.9696600	9.18700	1208.805000000	-9.25	1193.099705119	1203.770000000	-2.52	1202.605875777	 28.000	 -1.314
1655849298.1807880	9.17600	1208.805000000	-9.25	1193.099705119	1203.620000000	-2.51	1202.461556108	 28.000	 -0.654
1655849299.8838861	9.17100	1208.805000000	-9.25	1193.099705119	1203.620000000	-2.51	1202.461556108	 28.000	 -0.958
1655849301.0830381	9.16200	1208.655000000	-9.25	1192.951653981	1203.620000000	-2.51	1202.461556108	 28.000	 0.311
1655849302.7904871	9.15600	1208.655000000	-9.25	1192.951653981	1203.620000000	-2.51	1202.461556108	 28.000	 0.168
1655849303.9852991	9.14200	1208.655000000	-9.25	1192.951653981	1203.465000000	-2.51	1202.306705291	 28.000	 -0.717
1655849306.5092161	9.13600	1208.500000000	-9.25	1192.798667806	1203.465000000	-2.51	1202.306705291	 28.000	 0.405
1655849307.7213359	9.13100	1208.500000000	-9.25	1192.798667806	1203.315000000	-2.51	1202.156849661	 28.000	 -1.149
1655849308.9098060	9.12500	1208.500000000	-9.25	1192.798667806	1203.315000000	-2.51	1202.156849661	 28.000	 1.056
1655849310.1009829	9.11500	1208.500000000	-9.25	1192.798667806	1203.315000000	-2.51	1202.156849661	 28.000	 1.511
1655849311.7914610	9.10900	1208.350000000	-9.25	1192.650616668	1203.160000000	-2.51	1202.001998843	 28.000	 -1.069
1655849312.9813020	9.09800	1208.350000000	-9.25	1192.650616668	1203.160000000	-2.51	1202.001998843	 28.000	 1.066
1655849315.4393880	9.09200	1208.350000000	-9.25	1192.630278786	1203.160000000	-2.51	1202.001998843	 28.000	 1.160
1655849316.7199731	9.08700	1208.195000000	-9.25	1192.477295219	1203.160000000	-2.51	1202.001998843	 28.000	 -1.158
1655849317.9101520	9.07900	1208.195000000	-9.25	1192.497630492	1203.160000000	-2.51	1202.001998843	 28.000	 -0.971
1655849319.1036119	9.07100	1208.045000000	-9.25	1192.349579354	1203.010000000	-2.51	1201.852143213	 28.000	 0.856
1655849320.7941029	9.06600	1208.045000000	-9.25	1192.349579354	1203.010000000	-2.51	1201.852143213	 28.000	 0.656
1655849321.9849279	9.05600	1207.890000000	-9.25	1192.196593178	1203.010000000	-2.51	1201.852143213	 28.000	 -1.300
1655849324.5434649	9.04700	1207.890000000	-9.25	1192.196593178	1202.855000000	-2.51	1201.697292395	 28.000	 1.227
1655849325.7931211	9.04000	1207.890000000	-9.25	1192.196593178	1202.855000000	-2.51	1201.697292395	 28.000	 -1.152
1655849326.9869390	9.03500	1207.740000000	-9.25	1192.048542040	1202.855000000	-2.51	1201.702810970	 28.000	 0.441
1655849328.1845560	9.02500	1207.740000000	-9.25	1192.048542040	1202.705000000	-2.51	1201.552954652	 28.000	 1.300
1655849329.8848529	9.02000	1207.740000000	-9.25	1192.048542040	1202.705000000	-2.51	1201.547436765	 28.000	 1.490
1655849331.0836570	9.01300	1207.740000000	-9.25	1192.048542040	1202.705000000	-2.51	1201.547436765	 28.000	 0.487
1655849332.7914450	9.00600	1207.585000000	-9.25	1191.895555864	1202.705000000	-2.51	1201.552954652	 28.000	 1.072
1655849333.9862590	8.99700	1207.585000000	-9.25	1191.895555864	1202.705000000	-2.52	1201.541905702	 28.000	 0.100
1655849336.4467089	8.98800	1207.585000000	-9.25	1191.895555864	1202.395000000	-2.51	1201.237735130	 28.000	 -0.829
1655849337.7259350	8.98200	1207.435000000	-9.25	1191.747504726	1202.395000000	-2.51	1201.237735130	 28.000	 -0.654
1655849338.9167571	8.97600	1207.435000000	-9.25	1191.747504726	1202.395000000	-2.51	1201.237735130	 28.000	 1.171
1655849340.1055880	8.96700	1207.435000000	-9.25	1191.747504726	1202.395000000	-2.51	1201.243251594	 28.000	 1.490
1655849341.7990720	8.96100	1207.435000000	-9.25	1191.747504726	1202.245000000	-2.51	1201.087879500	 28.000	 0.068
1655849342.9908910	8.94800	1207.280000000	-9.25	1191.594518550	1202.245000000	-2.51	1201.093395276	 28.000	 -0.243
1655849345.5484240	8.94100	1207.280000000	-9.25	1191.594518550	1202.245000000	-2.51	1201.093395276	 28.000	 -1.018
1655849346.8027229	8.93800	1207.280000000	-9.25	1191.594518550	1202.245000000	-2.51	1201.087879500	 28.000	 0.526
1655849347.9968939	8.93300	1207.280000000	-9.25	1191.594518550	1202.090000000	-2.51	1200.933028682	 28.000	 -1.106
1655849349.1973360	8.92300	1207.130000000	-9.25	1191.446467413	1202.090000000	-2.51	1200.938543747	 28.000	 -0.844
1655849350.8991511	8.91900	1206.975000000	-9.25	1191.293481237	1202.090000000	-2.51	1200.938543747	 28.000	 0.500
1655849352.1009331	8.90900	1206.975000000	-9.25	1191.293481237	1201.940000000	-2.51	1200.783173052	 28.000	 0.968
1655849353.8033869	8.90300	1206.975000000	-9.25	1191.293481237	1201.940000000	-2.51	1200.788687429	 28.000	 1.059
1655849354.9928720	8.89000	1206.975000000	-9.25	1191.293481237	1201.940000000	-2.51	1200.788687429	 28.000	 -0.234
1655849357.4536719	8.88200	1206.820000000	-9.25	1191.140495061	1201.940000000	-2.51	1200.788687429	 28.000	 1.236
