------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1700227277.3662391	5.84200	13279.000000000	6.64	13190.035379250	876.862500000	4.36	874.329572364	 6.000	 0.028
1700227279.0627179	5.82500	13279.000000000	6.64	13190.035379250	876.862500000	4.35	874.336541970	 6.000	 0.024
1700227280.2688601	5.80500	13279.000000000	6.64	13190.035379250	876.575000000	4.36	874.042902843	 6.000	 0.024
1700227282.4656510	5.79800	13279.000000000	6.64	13190.035379250	876.480000000	4.36	873.948177263	 6.000	 0.026
1700227283.6644509	5.78700	13279.000000000	6.64	13190.035379250	876.432500000	4.36	873.900814473	 6.000	 0.027
1700227285.3619320	5.77700	13279.000000000	6.64	13190.035379250	876.385000000	4.36	873.853451682	 6.000	 0.020
1700227286.5697119	5.76200	13279.000000000	6.64	13190.035379250	876.385000000	4.36	873.853451682	 6.000	 0.022
1700227288.2682071	5.74100	13279.000000000	6.64	13190.035379250	876.337500000	4.37	873.792129277	 6.000	 0.027
1700227289.4693601	5.74000	13272.300000000	6.64	13183.380266889	876.242500000	4.36	873.711363312	 6.000	 0.028
1700227291.1678331	5.72400	13264.700000000	6.64	13175.670588547	876.050000000	4.36	873.519419372	 6.000	 0.028
1700227292.3716221	5.71000	13263.800000000	6.64	13174.776629127	876.002500000	4.36	873.472056582	 6.000	 0.024
1700227294.0707431	5.69500	13263.800000000	6.64	13174.776629127	875.955000000	4.36	873.424693791	 6.000	 0.021
1700227295.2738950	5.67700	13261.900000000	6.64	13172.889381460	875.955000000	4.36	873.424693791	 6.000	 0.020
1700227297.4756680	5.67200	13261.900000000	6.64	13172.889381460	875.765000000	4.37	873.221292135	 6.000	 0.026
1700227298.6734760	5.64600	13261.900000000	6.64	13172.889381460	875.575000000	4.36	873.045791469	 6.000	 0.024
1700227300.3742981	5.64200	13261.900000000	6.64	13172.889381460	875.575000000	4.36	873.045791469	 6.000	 0.024
1700227301.5770979	5.62000	13261.900000000	6.64	13172.889381460	875.480000000	4.36	872.951065889	 6.000	 0.030
1700227303.2801981	5.61400	13261.900000000	6.64	13172.889381460	875.480000000	4.36	872.951065889	 6.000	 0.027
1700227304.4740160	5.58500	13261.900000000	6.64	13172.889381460	875.240000000	4.36	872.704792878	 6.000	 0.025
1700227306.1798289	5.59100	13261.900000000	6.64	13172.889381460	875.145000000	4.36	872.610068054	 6.000	 0.028
1700227307.3742881	5.56200	13261.900000000	6.64	13172.889381460	875.097500000	4.36	872.562705641	 6.000	 0.020
1700227309.0757539	5.55400	13261.900000000	6.64	13172.889381460	875.050000000	4.36	872.515343229	 6.000	 0.026
1700227310.2888710	5.53900	13261.900000000	6.64	13172.889381460	875.050000000	4.36	872.515343229	 6.000	 0.022
1700227312.4820361	5.52700	13261.900000000	6.64	13172.889381460	874.715000000	4.36	872.181313585	 6.000	 0.026
1700227313.6798429	5.50600	13261.900000000	6.64	13172.889381460	874.667500000	4.36	872.133951173	 6.000	 0.022
1700227315.3839419	5.50900	13261.900000000	6.64	13172.889381460	874.667500000	4.36	872.133951173	 6.000	 0.023
1700227316.5860970	5.48100	13257.100000000	6.64	13168.121597882	874.620000000	4.36	872.086588761	 6.000	 0.024
1700227318.2911949	5.47800	13245.600000000	6.65	13156.538274361	874.572500000	4.36	872.039226349	 6.000	 0.024
1700227319.4803791	5.46000	13245.600000000	6.65	13156.538274361	874.335000000	4.36	871.802414288	 6.000	 0.024
1700227321.1804950	5.45700	13245.600000000	6.65	13156.538274361	874.192500000	4.37	871.653359549	 6.000	 0.024
1700227322.3832891	5.43700	13245.600000000	6.65	13156.538274361	874.192500000	4.37	871.653359549	 6.000	 0.020
1700227324.0767760	5.44000	13245.600000000	6.65	13156.538274361	874.192500000	4.37	871.653359549	 6.000	 0.027
1700227325.2785730	5.41400	13243.700000000	6.65	13154.490419787	874.000000000	4.37	871.461418675	 6.000	 0.021
1700227327.4767151	5.39900	13243.700000000	6.65	13154.490419787	873.762500000	4.37	871.224608507	 6.000	 0.027
1700227328.6765161	5.38700	13243.700000000	6.65	13154.490419787	873.762500000	4.37	871.224608507	 6.000	 0.021
1700227330.3773389	5.38000	13243.700000000	6.65	13154.490419787	873.762500000	4.37	871.224608507	 6.000	 0.025
1700227331.5807760	5.37100	13243.700000000	6.65	13154.490419787	873.762500000	4.37	871.224608507	 6.000	 0.025
1700227333.2796061	5.35100	13243.700000000	6.65	13154.490419787	873.667500000	4.37	871.129884440	 6.000	 0.026
1700227334.4800510	5.33000	13243.700000000	6.65	13154.490419787	873.332500000	4.37	870.795857466	 6.000	 0.028
1700227336.1805179	5.32700	13243.700000000	6.65	13154.490419787	873.332500000	4.37	870.795857466	 6.000	 0.021
1700227337.3824489	5.31700	13243.700000000	6.65	13154.490419787	873.332500000	4.37	870.795857466	 6.000	 0.021
1700227339.0768011	5.30100	13243.700000000	6.65	13154.490419787	873.332500000	4.37	870.795857466	 6.000	 0.025
1700227340.2845790	5.28100	13243.700000000	6.65	13154.490419787	872.905000000	4.37	870.362632378	 6.000	 0.027
1700227342.4800820	5.27400	13243.700000000	6.65	13154.490419787	872.857500000	4.37	870.315270724	 6.000	 0.027
1700227343.6825230	5.25400	13241.800000000	6.65	13152.603218189	872.857500000	4.37	870.315270724	 6.000	 0.024
1700227345.3790050	5.24800	13232.300000000	6.66	13143.006574406	872.857500000	4.37	870.315270724	 6.000	 0.025
1700227346.5837960	5.24000	13228.500000000	6.66	13139.232217342	872.857500000	4.37	870.315270724	 6.000	 0.026
